Pedigree,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11
PHG39/PHN82,2.444327767,-2.386981643,0.123843165,-0.630369709,-0.816165556,-1.039166302,0.486895921,-0.3729869,1.449376683,-0.226079077,-0.348556521
PHW52/PHG35,0.882310273,-1.078648448,-0.609797456,-0.384086658,-0.446701754,0.16159991,0.346587607,-0.158600024,1.22273303,-0.231175879,0.280711433
PHW52/PHM49,0.371650641,-1.114305942,-0.254203699,-0.641223149,-0.547893061,-0.050015042,-0.120563767,-0.022734663,1.141476853,-0.112336097,0.172836287
PHW52/PHN82,2.014514759,-2.107246409,-1.323945668,-1.21239052,-1.388968689,-0.296652061,0.441791424,-0.193412097,1.216801931,0.101978538,-0.550311721
B73/PHG35,-0.601098655,-0.282098829,-2.853029458,-0.713189581,-0.868526659,0.930031046,0.099550709,0.618141019,0.306793203,-0.364338701,0.299982664
B73/PHM49,-1.340904914,0.006563167,-2.319343958,-1.09264252,-1.105156141,0.885364325,-0.447982388,0.784373013,0.157189673,-0.148200179,-0.104387412
B73/PHN82,0.679650703,-1.204633377,-3.670898309,-1.522932556,-2.031732924,0.550305038,0.283905287,0.399377136,0.342088896,0.116619544,-0.446582406
B37/MO17,0.41114481,0.602983993,3.137205199,-0.181561537,0.814666501,0.3220989,2.366622244,0.962910117,0.661279457,0.373607188,0.413153795
B37/OH43,2.094153116,0.419649237,2.881204616,0.201732794,-0.397588535,0.256078723,-2.349179146,0.107123256,0.442482427,1.033162321,0.739061559
B37/C103,0.092242675,-0.859812102,2.914289072,0.229466862,0.303586212,0.224922734,0.983084451,0.341674788,0.745366641,-0.149243844,0.446888778
B37/H95,1.719981226,-0.607613447,2.195435281,0.480780974,-0.176487139,0.291215482,-1.05464711,0.053831877,0.469406119,0.274667494,0.362313466
B14A/H95,0.815997256,0.471304492,0.317203364,0.767413328,-0.131397769,-0.976857002,-1.519211422,-0.231895354,0.355660527,0.170770793,0.827075142
B14A/MO17,-1.266512299,2.423169926,0.218690505,-0.20697662,1.032130126,-1.555295514,2.442919447,0.733487633,0.493925995,0.049143396,1.177116894
B14A/OH43,1.052781095,1.603645966,0.693032562,0.62113284,-0.54137637,-1.227842881,-2.993877854,-0.33365896,0.228915855,1.064120526,1.060309474
F42/C103,-3.054776456,2.017549159,-0.690371187,-0.671830982,-0.156508841,0.846357559,1.123816644,0.84442112,-0.128778338,-0.037046119,0.573786639
F42/H95,-0.213423666,1.831137965,-0.816390928,-0.166034218,-0.842906693,0.952869833,-1.801673992,0.392143991,-0.194979016,0.39044268,0.241538158
F42/MO17,-2.652761333,4.326506031,-0.817422655,-1.003602243,0.58343186,1.043550055,3.057003786,1.147724419,-0.204659959,0.709795404,0.803994458
F42/OH43,-0.088685379,3.375315727,-0.386358433,-0.182825864,-1.283952373,0.952361609,-3.504116162,0.154481704,-0.271592984,1.677420446,0.427210161
WF9/C103,-0.385548717,0.182210177,1.497924583,-0.145017356,0.811399643,-0.929657159,0.502057535,-0.455659987,0.371983438,-0.091072717,0.592167022
WF9/H95,1.062258908,0.090083962,1.379020254,0.090044486,0.448827553,-0.721312693,-1.084836009,-0.521157102,0.232152622,0.210557659,0.400241106
WF9/MO17,-0.544335869,1.463716825,1.643513173,-0.552068702,1.147701791,-1.122751497,1.342375821,-0.165567508,0.449824824,0.191549411,0.476443903
WF9/OH43,1.124564433,0.973440245,1.648310043,-0.243577172,0.304594682,-0.778883042,-2.044040661,-0.389823788,0.264288037,0.977301701,0.400437314
CG44/CGR01,1.817971959,-0.895840947,0.797099956,-0.161971363,0.107531087,-0.99699831,0.518423575,-0.745370961,0.663833739,-0.227165373,0.012075978
CG44/CGR03,2.39154521,-1.649156787,0.804136372,-0.386397793,-0.228600729,-0.88992581,0.534160336,-0.890415263,0.39930009,-0.251176556,0.031750949
CG108/CGR01,1.583481508,-0.891675357,1.255395118,-0.17377993,0.031958562,-1.08535585,0.414013734,-0.752581025,0.626948494,-0.222941032,0.003171101
CG108/CGR03,1.646114804,-1.244581895,1.115556033,-0.276658292,0.117105835,-1.095723978,0.342538708,-0.988316682,0.530918184,-0.176589884,-0.066109281
CGR03/LH82,3.506525117,-1.760177498,-0.518341221,0.087485748,2.306006089,-0.59158405,0.056263731,-0.858666395,0.213134993,-0.027852864,0.00367506
CG118/CGR01,1.639866357,-0.32024491,0.583430277,0.305249018,-0.016008414,-1.617614392,-0.116929592,0.038087501,0.107642417,-0.507638564,0.259399799
CG118/CGR03,1.867269205,-0.530609237,0.622677957,0.396403955,-0.47749166,-1.665241145,-0.21150656,-0.116751414,0.05348809,-0.486604378,0.111707812
CG108/LH82,1.903186713,-1.187575091,-0.211231723,0.798041932,2.283945878,-0.875027475,0.279493628,-0.847596068,0.303945627,0.113186485,-0.011744291
CG65/LH82,2.98160588,-0.914009005,-0.728104256,0.532234234,2.622490347,-0.666796829,-0.862477562,-0.51868575,0.210228014,0.328650517,-0.026998284
CG102/LH82,3.00457554,-1.054333041,-1.32343694,1.296781194,2.654398884,-1.579798266,-0.429863766,1.184182276,-0.152841917,-0.132426481,-0.501093286
CG110/LH82,2.675821078,-1.620380077,-0.145922964,0.414876291,2.795539872,-0.272203035,0.170097707,-0.291758848,0.153556975,-0.080591668,0.045287295
CG119/LH82,2.981644242,-1.249697307,-1.006061832,1.185967835,2.412607223,-1.23771616,-0.294073506,0.48488865,0.021836638,-0.129250416,-0.229689355
CG102/CG60,1.708259346,-0.762106249,0.500731446,1.420844695,-0.577661475,-2.296062735,-0.199104771,0.801652142,0.189034444,-0.20745689,-0.425997066
CG118/CG44,1.672694373,-0.762313399,0.538362405,0.700059287,0.055699391,-1.489317256,0.395488736,-0.008817301,0.523454742,-0.381665119,-0.178707024
CG119/CG108,1.846159954,-1.225137436,0.256498066,0.720218172,-0.339697571,-2.246448804,0.346372615,0.414110802,0.315326575,-0.212173698,-0.39885861
CG119/CG44,1.762431064,-0.621175969,0.408753433,1.227976975,-0.159027736,-1.802097013,0.209161648,0.271068746,0.256457113,-0.111093351,-0.349059526
CG65/CG108,1.469063381,-0.918486653,0.71874421,-0.050204588,0.019462421,-1.253609097,0.101045794,-0.908067996,0.519062208,0.245318262,0.164048534
CG44/CG110,1.554700079,-0.986518777,0.987866655,-0.024632599,0.291160018,-0.815674395,0.725681918,-0.534165716,0.576770685,-0.217327961,0.029428309
CG108/CG110,1.296663555,-1.166871063,1.182395098,0.168968243,0.140804673,-0.93406028,0.800318976,-0.729182854,0.490354664,-0.131253274,-0.041152276
CG108/CG111,1.19449579,-1.390080212,0.772006821,0.025297071,-0.00648503,-1.14459117,0.396995989,-0.866064513,0.599751229,-0.239927645,-0.144351465
CG44/LH162,1.217726583,-0.221431838,0.523649834,-0.010092698,0.364810556,-0.962763077,1.034718963,-0.633440463,0.291251347,-0.2327999,0.460712504
CG108/LH162,0.983078582,-0.138018137,0.900472997,0.007108602,0.581574297,-1.042324033,0.840398349,-0.720365312,0.469162144,-0.256339415,0.458332507
CG60/CG110,1.280738454,-0.931759771,1.223180439,0.249686761,0.300244279,-0.804081243,0.582849279,-0.58482599,0.638845113,-0.161465234,0.038587315
CG60/CG111,1.233873176,-0.642463341,0.843170604,0.359636997,0.156559962,-0.83960342,0.095669905,-0.874709212,0.654986994,-0.294587724,-0.117591025
M0325/PB80,-1.268042123,3.415523217,-0.005948188,0.905722125,0.012601853,0.474809263,2.078873945,-0.261417573,-0.084682291,0.503538174,0.524652684
M0310/PB80,-0.804488725,3.471137805,0.030586975,1.248323383,0.030776172,0.495369978,1.900889675,-0.670326616,-0.366356916,0.545199921,0.452772054
M0315/PB80,-0.763324126,3.143745504,0.262482716,1.715157915,-0.120405848,0.195582992,1.717518736,-1.117320397,-0.383351877,0.491177672,0.394989069
M0382/PB80,-0.827636064,2.985874362,0.260543719,1.686431454,-0.106329072,0.280245227,1.46931835,-1.201962616,-0.437295161,0.554260661,0.153085109
M0368/PB80,-1.028734362,3.182025703,-0.246081767,1.268489458,-0.234409968,0.54560301,1.536556814,-0.61702589,-0.431428818,0.570586824,0.497023094
M0075/PB80,-1.014304421,3.672746013,-0.149105779,0.844097673,0.068997761,0.283892727,2.090464484,-0.322665786,-0.035072757,0.404332351,0.616329171
M0016/PB80,-1.089403241,3.458177981,-0.013409483,0.704298632,0.036128294,0.497167572,1.765957662,-0.442400786,-0.210622921,0.535212371,0.548045913
M0369/PB80,-0.849241379,3.302752708,0.036146071,1.261497954,0.117632278,0.37308207,1.907432012,-0.567445429,-0.055686741,0.520247739,0.447406948
M0264/PB80,-1.152672844,3.651836234,-0.562815526,0.910267725,-0.302867769,0.496057893,1.723066259,-0.286848786,-0.418004688,0.502373764,0.678817309
M0010/PB80,-1.222879682,3.404876133,-0.169133067,0.790211417,-0.084972004,0.396317298,1.692692409,-0.499895302,-0.394916133,0.580022598,0.325890886
M0031/PB80,-0.98151575,2.949721532,0.298254449,1.48600215,-0.395409498,0.411171465,1.378652573,-1.040995468,-0.263757469,0.456637364,0.034308375
M0328/PB80,-1.047518814,3.188844048,0.179818142,1.20937116,0.036133678,0.259257302,1.810260751,-0.671286836,-0.192930873,0.446357593,0.473959938
M0015/PB80,-0.586028729,3.391698405,-0.040549802,1.23608585,-0.051621,0.202698944,1.855710644,-0.780636691,-0.241577027,0.456699107,0.57103778
M0323/PB80,-1.65764702,3.421430732,0.060483439,0.522264851,0.240434446,0.29988117,2.320684677,-0.131803171,-0.121281636,0.456373169,0.687813942
M0262/PB80,-0.415654435,3.063717499,0.11377537,1.692696118,-0.15820598,0.222152944,1.453180296,-1.097474299,-0.315408343,0.358921708,0.472136459
M0048/PB80,-1.110926365,3.051917548,0.009673882,1.198049658,-0.064193603,0.526406374,1.808432443,-0.5278869,-0.279136769,0.551301684,0.382476188
M0029/PB80,-0.960207166,2.948447463,0.020201379,1.36735774,-0.083306567,0.344256839,1.400503674,-1.032317474,-0.42209227,0.488795395,0.201713855
M0143/PB80,-0.691102401,3.360185439,-0.489531498,1.349445281,-0.119901535,0.437711087,1.798050435,-0.403150777,-0.252331204,0.430399388,0.928726544
M0030/PB80,-0.782442626,3.259982419,-0.222162928,1.303991985,-0.130057665,0.500892156,1.725378442,-0.465901633,-0.126573865,0.654754606,0.554640767
M0326/PB80,-0.380362785,3.287698824,-0.096085338,1.459100439,-0.018674591,0.092288012,1.810184572,-0.832868254,-0.230874469,0.539185465,0.693828336
M0039/PB80,-0.78120778,3.494549535,0.028405864,1.05397039,-0.013934092,0.361193755,2.010633882,-0.495082996,-0.159186611,0.420224639,0.629240493
M0028/PB80,-1.446635588,3.602136815,-0.174116099,0.522296505,0.175639393,0.461738241,2.185213468,-0.257070661,-0.371357281,0.463486082,0.593631488
M0266/PB80,-0.592084637,2.974155898,0.08498656,1.586641171,-0.217082068,0.241806564,1.201511081,-1.123882239,-0.390360065,0.572869275,0.196589271
M0164/PB80,-1.264741562,3.594567946,-0.184523109,0.501478607,0.298816653,0.419800937,2.351833905,-0.073332524,-0.304296113,0.4767305,0.859886275
M0007/PB80,-1.136575138,3.336439461,-0.094123106,0.943185786,0.092224292,0.529427337,1.961567677,-0.510185429,-0.404102533,0.572314726,0.479309421
M0056/PB80,-1.033973194,3.041373563,-0.173040749,1.178888866,-0.31530847,0.560901287,1.481854204,-0.663254711,-0.42674009,0.662827481,0.279672726
M0275/PB80,-0.072572365,2.790222386,-0.183023939,2.091160016,-0.682908651,0.182703031,0.66850436,-1.547639689,-0.500515531,0.441317887,0.147051739
M0052/PB80,-0.67006743,3.100609823,-0.238684329,1.59992196,-0.43950237,0.442287849,1.294560838,-0.932594205,-0.426387623,0.540106872,0.294407947
Z022E0121/PB80,0.600672191,2.485181706,0.247586047,2.101460506,-0.786347306,0.398966528,-1.254138626,-1.308563019,-0.192942939,0.991869659,0.21579228
Z022E0023/PB80,0.661412207,2.483187246,0.128880144,2.434546481,-0.738225122,0.253743776,-0.769083067,-1.616451283,-0.486507903,0.644745052,0.206820804
Z022E0155/PB80,0.461295714,3.104026681,-0.159316124,1.598856967,-0.880403434,0.405313058,-1.434521832,-1.352924117,-0.537491031,0.824753942,0.416812414
Z022E0083/PB80,0.657234562,2.559508888,0.31216779,1.663353666,-0.915284578,0.356695569,-1.464685195,-1.29284492,-0.195925011,1.222543159,0.350527609
Z022E0072/PB80,0.504231224,2.796839054,0.008499192,1.012169608,-1.078892883,0.517167642,-2.340250886,-0.684438178,-0.352180975,1.36479045,0.538788653
Z022E0123/PB80,0.141307781,2.923842281,-0.17935558,0.917921123,-1.233859063,0.649899103,-2.442361888,-0.462284196,-0.273663285,1.390750345,0.468190021
Z022E0050/PB80,0.223579031,2.748571794,0.311605619,1.812738396,-0.819147209,0.348139296,-1.346625966,-1.225307129,-0.265303648,0.947077144,0.143535348
Z022E0016/PB80,0.436759373,2.580257051,-0.329759119,1.210511814,-1.350161588,0.535445791,-2.293747296,-0.489455826,-0.324655248,1.219648427,0.600605201
Z022E0036/PB80,0.616109948,2.736374192,-0.05217258,2.255809892,-0.837520824,0.227103738,-1.096954514,-1.334913657,-0.487004216,0.8728865,0.279476107
Z022E0059/PB80,0.511560032,2.621214264,0.15769907,1.808714608,-1.029816548,0.202161606,-1.272626255,-1.43958509,-0.227497714,0.931195605,0.150099776
Z022E0006/PB80,0.663377225,2.654978503,-0.124688146,1.586366581,-1.130648771,0.505994512,-1.811474682,-0.895792149,-0.253212641,1.089246165,0.532110861
Z022E0029/PB80,0.306573486,2.754166246,0.138562829,2.210390141,-0.756119094,0.067319106,-0.889168745,-1.529594135,-0.532580302,0.683119554,0.135731206
Z022E0051/PB80,0.639363046,2.676784753,0.210329504,1.983480768,-0.864049515,0.153845595,-0.777088391,-1.636655192,-0.502143191,0.846689656,0.13630892
Z022E0108/PB80,0.636245222,2.48369196,0.376169472,1.5674114,-1.017952224,0.251479675,-1.630786768,-1.186832439,-0.110109553,1.170404424,0.301079716
Z022E0060/PB80,0.288321456,3.029464574,-0.016239114,1.031996103,-1.162492737,0.605728468,-1.992690104,-0.745008555,-0.404493933,1.209413473,0.395536972
Z022E0110/PB80,0.589223817,2.62423101,-0.037851068,1.90491448,-0.997810111,0.432078676,-1.566105171,-1.064585499,-0.470887564,1.058410678,0.30596948
Z022E0147/PB80,0.497810435,2.840418513,-0.254529586,1.711861573,-0.983077024,0.337892152,-1.235365167,-1.355739194,-0.5442753,1.022611981,0.440783482
Z022E0094/PB80,0.372615424,2.57785624,-0.100953685,1.67361888,-1.14339014,0.520567558,-1.473977353,-1.032734082,-0.37739485,1.089411601,0.307875894
Z022E0009/PB80,0.544875826,2.513541433,0.091346402,1.617010732,-1.07295932,0.213529602,-1.911162834,-0.856108407,-0.269602794,1.225774142,0.428353458
Z013E0044/PB80,0.269400937,1.629321385,-0.819031531,1.955716658,-0.624227005,0.877864513,-0.385997663,-1.21606943,-1.084271498,-1.48619735,-0.556982771
Z013E0021/PB80,0.61812246,1.672100914,-0.325253888,2.231227332,-0.446832306,0.457522147,0.015886414,-1.75503984,-1.07284592,-0.911714298,-0.382897131
Z013E0027/PB80,0.294741889,1.449779765,-0.787759669,2.060410635,-0.439431853,0.660815312,-0.269082725,-1.452471465,-1.342541087,-1.729818695,-0.4532495
Z013E0078/PB80,0.147917219,1.35476524,-0.773450165,2.02561366,-0.431352279,0.590883403,-0.206357117,-1.377593963,-1.048017668,-1.691094056,-0.333205545
Z013E0026/PB80,0.220736546,1.216405963,-0.94917003,1.768859193,-0.389896322,0.688886192,-0.33586382,-1.152127473,-1.305612355,-2.342887404,-0.561937636
Z013E0022/PB80,0.454980698,1.429695247,-0.605660778,2.101299835,-0.704480327,0.81513471,-0.315937157,-1.315085446,-1.244483238,-1.504185798,-0.534647494
Z013E0087/PB80,0.439644697,1.659234741,-0.427687538,2.20623128,-0.56788624,0.659628848,-0.255928569,-1.484465243,-1.298190569,-1.553237882,-0.651656668
Z013E0069/PB80,0.334907892,1.641716748,-0.652124778,2.244229509,-0.638232451,0.616926351,-0.226036453,-1.336832017,-1.100737188,-1.502545467,-0.603399188
Z013E0007/PB80,0.380285593,1.83595262,-0.38367653,2.409669701,-0.681553024,0.547641299,-0.086263007,-1.647243484,-0.769015268,-0.951741183,-0.445623795
Z013E0012/PB80,0.465519915,1.700302708,-0.304339421,2.260655288,-0.520496363,0.416919752,0.071154076,-1.795325762,-0.701854685,-0.965561151,-0.22457646
Z013E0046/PB80,0.246615486,1.564470387,-0.851345851,2.123888513,-0.574647697,0.670498617,-0.327175506,-1.223919448,-1.327148666,-1.781447537,-0.675943369
Z013E0042/PB80,0.49808861,1.538813306,-0.404941987,2.304713101,-0.457591604,0.38916069,-0.053092099,-1.466987173,-0.942624874,-1.494282041,-0.346465389
Z013E0066/PB80,0.220914394,1.609705142,-0.446243114,2.235478263,-0.700428598,0.689940659,-0.305274021,-1.286636517,-0.956689298,-1.194616944,-0.434896078
Z013E0003/PB80,0.181697831,1.776870059,-0.764060803,2.061866219,-0.590461697,0.59263611,-0.232865127,-1.45363021,-1.250265522,-1.263366128,-0.398494505
Z013E0058/PB80,0.436973146,1.665178561,-0.214089574,2.371397115,-0.702539578,0.46264946,-0.027942615,-1.592380711,-0.700256938,-1.228055154,-0.334393981
Z013E0006/PB80,0.414753736,1.894285724,-0.144002642,2.600593088,-0.590501247,0.370422368,-0.074093126,-1.627232806,-0.855594081,-0.933313906,-0.574536351
Z013E0074/PB80,0.85864353,1.596162013,-0.086072555,2.236328882,-0.376276984,0.423008928,-0.153935737,-1.910833289,-0.93122918,-1.0419437,-0.377731257
Z013E0037/PB80,0.625955813,1.466864449,0.100405463,2.234444538,-0.388971585,0.464447302,-0.079594794,-1.63328261,-0.732031393,-1.385208192,-0.616996419
Z013E0009/PB80,0.372448068,1.442880562,-0.506811562,1.991644758,-0.584378391,0.657419502,-0.200392762,-1.343136575,-1.152531977,-1.364882011,-0.479810561
PHB47/PB80,1.569984005,-0.491500764,1.174116358,1.348963725,-0.901693377,1.349686666,-0.118303723,0.579684531,-0.512282193,-0.507190983,0.6233668
W10005_0111/PB80,0.684681323,-0.640038845,-2.864147944,-0.740910642,-1.538060907,0.487667867,-0.093952522,0.427272039,0.263686691,0.045504996,-0.11197587
W10004_0097/PB80,0.696278146,0.873041855,-0.197644319,1.778937513,-0.844209285,0.414528644,-0.258686308,-0.153599627,-0.192249024,-0.295011172,0.470493608
LH51/PB80,-2.486648569,3.941086923,-0.459849706,-0.853835054,0.358427494,0.662750366,2.624146441,0.842285905,-0.179148176,0.550555175,1.028707144
LH59/PB80,-2.131913949,4.742182547,0.00714485,-2.006159275,0.559746179,0.525687304,1.314217615,0.80294671,-0.407303659,0.274914593,0.486923663
LH212HT/PB80,-0.425908444,2.619594415,-0.646468192,-1.313916936,-0.537486924,0.572580648,-1.444800994,0.442404789,-0.240313819,0.056986878,0.742969328
LH57/PB80,-2.180618467,4.353435471,-0.149770918,-1.826336024,0.45440185,0.619467149,1.245107642,0.703821275,-0.38482717,0.241767449,0.454105666
LH162/PB80,-1.03865444,2.182454385,-0.843724261,0.024112803,-0.250362769,0.663508789,1.199722603,0.911740601,-0.603189855,-0.601359226,1.800732948
LH38/PB80,0.223358114,2.415605058,-0.479820455,-0.019749208,-1.115873875,0.780534177,-3.069468582,0.362854267,-0.346099199,1.13359002,0.818503094
TX303/PB80,-0.318158272,1.029354348,-1.040704175,0.525398299,-0.555516932,0.549953875,-0.483494201,0.473259995,-0.146385645,-0.965673095,0.562337635
(TX739);LAMA2002-10-1-B-B-B-B3-B7ORANGE-B6/PB80,-0.11573558,0.589293557,-0.759384733,0.534761054,-0.571856293,0.679222734,-0.427682441,0.249429669,-0.394581423,-1.106148966,0.325646644
MOG_MO45-074-1-1-1-1-B/PB80,-0.717119278,0.757175256,-1.115135021,0.512299638,-0.745549471,0.95093675,-0.811125462,1.080926759,0.504795664,-1.738137768,1.514739855
MOG_MO45-055-1-1-1-1-B/PB80,-0.760086127,0.704636703,-1.148593699,0.559129124,-0.792199963,0.935296874,-0.688748453,1.173926117,0.505747395,-1.647094846,1.494540697
B73_NC230-128-1-1-1-1/PB80,0.525094641,1.620715798,0.017185321,2.105049619,-0.644516799,0.091436891,0.107298653,-1.360975696,-0.242223836,-0.144152319,0.178602147
MOG_MO45-045-1-1-1-1-B/PB80,-0.865283343,0.829998703,-0.987663477,0.771304677,-0.815105226,0.809371726,-0.817881078,0.952090691,0.346064802,-1.5955046,1.236732184
MO44_LH145_0081/PB80,0.226561629,0.967288,-1.023103351,1.216212646,-0.92493676,-0.042082288,-0.407425806,0.385665535,-0.151051916,-0.912679261,0.826902886
MOG_NC230-007-1-1-1-1-B/PB80,-0.4968332,0.638844674,-1.219547042,0.598023905,-0.777011501,0.705136642,-0.866132714,0.900526981,0.450549528,-1.544087116,1.110237399
MOG_PHG83-090-1-1-1-1-B/PB80,-0.783459903,0.450739054,-1.671310244,-0.312349622,-1.17839277,0.59074704,-0.761459249,1.131408593,0.481306086,-1.459874987,1.090697984
MOG_MO45-030-1-1-1-1-B/PB80,-0.823526057,0.843255181,-1.039822249,0.645572694,-0.77939357,0.897019867,-0.658897378,1.012633722,0.33181593,-1.678951134,1.372057855
PHN11_PHG47_0390/PB80,1.42118892,-0.724450628,-3.287996715,-1.372529237,-1.816533204,0.105603394,-0.25838911,0.347231691,-0.090924653,-0.066102555,0.064944009
MOG_MO45-139-1-1-1-1-B/PB80,-0.684700603,0.892450711,-1.097034778,0.270128863,-0.744204843,0.936610565,-0.753956806,1.143826525,0.506429536,-1.670511196,1.356754681
MOG_OH43_0179/PB80,-0.273998996,0.917544848,-0.896999181,0.367534922,-0.810643821,0.654050973,-1.166773422,0.272698791,-0.17811626,0.132283261,0.824205248
PHN11_PHW65_0359/PB80,0.353258567,0.23669203,-2.360415612,-0.752686005,-1.241352756,0.610455288,-0.147841502,0.774595587,0.30248775,-0.40169186,0.44547255
PHN11_PHW65_0237/PB80,-0.290693451,0.39492647,-1.699299394,-0.686964487,-1.560960995,0.626261262,-0.383405325,0.937848663,0.604060856,-0.400794818,0.560164164
B73_NC230-127-1-1-1-1/PB80,0.240514085,1.927153701,-0.24105707,2.260039202,-0.840815923,0.45857603,-0.060570611,-1.277294417,-0.331417269,0.089782953,0.058571927
MOG_PHG83-224-1-1-1-1-B/PB80,-1.243008954,0.166029159,-1.644787239,-0.18790982,-1.080693456,0.642835314,-0.677731945,1.068631985,0.477541105,-1.246242567,0.829842456
MOG_LH123HT-059-1-1-1-1-B/PB80,-0.383106539,2.628418836,-0.79284115,-1.308728255,-0.633100997,0.564606717,-1.383319407,0.579445863,-0.053600339,-0.368836529,0.980318319
PHN11_OH43_0045/PB80,1.185325609,-0.145541976,-2.681910479,-0.489115672,-1.770494951,0.210801504,-0.89331941,0.229839284,0.148467324,0.48056463,-0.108444332
B73_NC230-041-1-1-1-1/PB80,0.53451754,2.113817934,0.18254447,2.430073031,-0.801325631,0.249840498,-0.077772215,-1.553716797,-0.144484991,0.04365115,0.060841227
MOG_NC230-028-1-1-1-1-B/PB80,-0.927183438,0.834295185,-1.202730123,0.42331575,-0.720814737,0.798339752,-0.74815995,1.173344952,0.435860856,-1.56054372,1.338490441
PHN11_OH43_0142/PB80,0.928119692,0.617115572,-2.041536531,-0.410156625,-1.955384837,0.286168598,-1.36451904,0.11833881,-0.233386926,0.709737064,0.444078539
PHW65_MOG_0029/PB80,-0.530507904,0.823921694,-1.367470883,0.383537479,-1.046548406,0.95118373,-0.831259164,1.227175742,0.640941287,-1.380303549,1.263081008
MOG_LH145_0175/PB80,-0.082797333,0.959991945,-0.932057106,0.793480029,-1.079532566,0.283505346,-0.66280769,0.715088013,0.41317423,-1.355117642,1.19365483
MOG_MO45-054-1-1-1-1-B/PB80,-0.852943574,0.766260202,-1.03258189,0.474799015,-0.69026637,0.925696955,-0.748498963,0.694944518,0.379832309,-1.57726585,1.154660771
MOG_NC230-009-1-1-1-1-B/PB80,-0.80602756,0.682732464,-1.226288268,0.477613258,-0.724582671,0.919981478,-0.838807839,0.90087727,0.683908837,-1.650758392,1.095630855
MOG_LH145_0131/PB80,-0.295800282,0.936057692,-1.163720179,0.785799022,-0.91463625,0.445342491,-0.810307153,1.147324111,0.502275728,-1.434357821,1.128685555
MOG_LH123HT-019-1-1-1-1-B/PB80,-0.332923676,1.946062312,-1.002217754,-0.674257927,-0.584883913,0.64931211,-1.223965887,0.749474689,0.052114241,-0.69412118,0.983952433
MOG_PHG83-197-1-1-1-1-B/PB80,-1.152367758,0.254434438,-1.409932814,-0.176271534,-1.339817185,0.88521023,-0.770637069,1.132441247,0.536877994,-1.303905344,0.984417426
MOG_MO45-071-1-1-1-1-B/PB80,-0.774473038,0.935422396,-1.149828126,0.560047414,-0.826623346,1.00157492,-0.558500835,1.115458296,0.462989232,-1.554176638,1.329909302
MOG_LH123HT-199-1-1-1-1-B/PB80,-0.397432315,2.111059919,-0.713996953,-0.072617216,-0.776256233,0.829841166,-1.508534151,0.880251577,0.144542061,-0.749082233,1.180811806
MO44_LH145_0107/PB80,0.174965479,0.981272316,-0.659001898,0.752664407,-0.596308703,0.262985725,-0.638236088,0.015632374,-0.015105761,-0.793617807,0.787610824
M0326/LH195,0.482697665,2.50888177,0.191989109,1.263505566,-0.160837826,0.60610938,2.015589336,-0.594467464,0.977841489,0.769220327,-0.483239705
M0039/LH195,0.056884321,2.817630815,0.21026618,0.768267783,-0.067352132,0.814045226,2.193405891,-0.23841797,0.910270475,0.620879417,-0.519184274
M0154/LH195,-0.599334275,2.746003668,0.37877017,0.356166556,0.132717997,0.975430464,2.521731284,0.205179616,1.229940643,0.677466843,-0.473875759
M0382/LH195,-0.156061838,2.544730893,-0.290397215,1.074480566,-0.299546237,0.698112438,1.721468501,-0.596246953,0.867876916,0.552301996,-0.609924387
M0001/LH195,0.065092218,2.906860418,-0.637347452,0.952736574,-0.320515684,0.860030124,1.815906022,-0.369176369,0.855800669,0.610459095,-0.523821419
M0164/LH195,-0.181003739,2.673530716,0.509045798,0.465286519,0.176194371,0.750994206,2.517258625,0.007087723,1.248252779,0.686992462,-0.435021905
M0010/LH195,-0.529273666,2.830368291,-0.337210281,0.315413897,-0.189993043,0.757965063,1.954684253,-0.038680637,1.0141949,0.574142019,-0.576882679
M0325/LH195,-0.343563825,2.652212891,0.22543158,0.762550946,-0.096874586,0.989097252,2.259197513,0.082213153,1.008836868,0.723441675,-0.522324953
M0007/LH195,-0.402246335,2.725574633,-0.103714838,0.518454575,-0.174566578,0.908390092,2.17104028,-0.184842918,1.178732449,0.643689744,-0.554998588
M0066/LH195,0.274035833,2.691425724,-0.60742982,1.254732821,-0.487909363,0.696292844,1.332732223,-0.754651858,0.689371763,0.562842422,-0.555264534
M0321/LH195,-0.344347626,2.422349357,-0.354582906,0.698447812,-0.347195729,0.78656803,1.735179753,-0.258344268,1.046290636,0.58472334,-0.61766268
M0058/LH195,0.402729215,2.638759145,0.366378472,1.183857093,-0.2035096,0.509540977,1.515098234,-0.951234872,1.062616746,0.567928605,-0.719479938
M0099/LH195,-0.496234443,2.899781169,-0.212269134,0.405739721,0.1029207,1.102195352,2.427121144,0.25249303,1.057699194,0.731677802,-0.278724981
M0031/LH195,-0.409942316,2.552193486,-0.375904042,0.851715468,-0.546753378,0.769610235,1.609246424,-0.484107371,0.894804092,0.458048458,-0.748286986
M0057/LH195,0.143055557,2.330447134,-0.400505837,1.161637668,-0.407782556,0.681130369,1.750814505,-0.507893901,0.993842715,0.561867298,-0.57884047
M0127/LH195,-0.55687446,2.700684323,-0.296669523,0.220804524,-0.358107432,0.981873443,2.189180828,0.09020491,1.087502359,0.69003508,-0.542721014
