pop_code	Day_x	Day_y	window	R_DL	R_GDD	R_PTT	R_PTR	R_PTS	nR_DL	nR_GDD	nR_PTT	nR_PTR	nR_PTS
1	12	34	22	0.8901	-0.9164	-0.3829	-0.9378	0.8184	-0.8901	0.9164	0.3829	0.9378	-0.8184
1	12	35	23	0.8902	-0.9146	-0.3526	-0.9398	0.8182	-0.8902	0.9146	0.3526	0.9398	-0.8182
1	12	36	24	0.8902	-0.919	-0.3435	-0.9426	0.8301	-0.8902	0.919	0.3435	0.9426	-0.8301
1	12	37	25	0.8902	-0.9283	-0.35	-0.9466	0.838	-0.8902	0.9283	0.35	0.9466	-0.838
1	12	38	26	0.8902	-0.9271	-0.3213	-0.9469	0.8442	-0.8902	0.9271	0.3213	0.9469	-0.8442
1	12	39	27	0.8903	-0.9313	-0.3145	-0.9495	0.8455	-0.8903	0.9313	0.3145	0.9495	-0.8455
1	12	40	28	0.8903	-0.9361	-0.3058	-0.9522	0.8547	-0.8903	0.9361	0.3058	0.9522	-0.8547
1	12	41	29	0.8903	-0.9364	-0.2601	-0.9538	0.8539	-0.8903	0.9364	0.2601	0.9538	-0.8539
1	12	42	30	0.8903	-0.9345	-0.2142	-0.9527	0.8559	-0.8903	0.9345	0.2142	0.9527	-0.8559
1	12	43	31	0.8903	-0.9311	-0.1803	-0.9504	0.8546	-0.8903	0.9311	0.1803	0.9504	-0.8546
1	12	44	32	0.8903	-0.9223	-0.1266	-0.9469	0.8561	-0.8903	0.9223	0.1266	0.9469	-0.8561
1	12	45	33	0.8903	-0.9174	-0.095	-0.9451	0.8495	-0.8903	0.9174	0.095	0.9451	-0.8495
1	12	46	34	0.8903	-0.915	-0.0974	-0.9449	0.8511	-0.8903	0.915	0.0974	0.9449	-0.8511
1	12	47	35	0.8902	-0.9136	-0.1036	-0.9453	0.8523	-0.8902	0.9136	0.1036	0.9453	-0.8523
1	12	48	36	0.8902	-0.914	-0.1079	-0.9474	0.8545	-0.8902	0.914	0.1079	0.9474	-0.8545
1	12	49	37	0.8902	-0.9153	-0.1039	-0.9491	0.8506	-0.8902	0.9153	0.1039	0.9491	-0.8506
1	12	50	38	0.8902	-0.9196	-0.0927	-0.9503	0.8481	-0.8902	0.9196	0.0927	0.9503	-0.8481
1	12	51	39	0.8901	-0.9239	-0.0907	-0.9519	0.8396	-0.8901	0.9239	0.0907	0.9519	-0.8396
1	12	52	40	0.8901	-0.9244	-0.0778	-0.9523	0.8399	-0.8901	0.9244	0.0778	0.9523	-0.8399
1	12	53	41	0.89	-0.9244	-0.0598	-0.9529	0.8408	-0.89	0.9244	0.0598	0.9529	-0.8408
1	12	54	42	0.8899	-0.9233	-0.03	-0.9526	0.8466	-0.8899	0.9233	0.03	0.9526	-0.8466
1	12	55	43	0.8899	-0.9227	0.0071	-0.9519	0.846	-0.8899	0.9227	-0.0071	0.9519	-0.846
1	12	56	44	0.8898	-0.9234	0.0505	-0.9519	0.8496	-0.8898	0.9234	-0.0505	0.9519	-0.8496
1	12	57	45	0.8897	-0.9214	0.0879	-0.9512	0.8443	-0.8897	0.9214	-0.0879	0.9512	-0.8443
1	12	58	46	0.8897	-0.9231	0.0995	-0.9535	0.8453	-0.8897	0.9231	-0.0995	0.9535	-0.8453
1	12	59	47	0.8895	-0.9182	0.1164	-0.9556	0.8458	-0.8895	0.9182	-0.1164	0.9556	-0.8458
1	12	60	48	0.8894	-0.9111	0.1347	-0.958	0.8449	-0.8894	0.9111	-0.1347	0.958	-0.8449
1	12	61	49	0.8893	-0.903	0.1573	-0.9585	0.8435	-0.8893	0.903	-0.1573	0.9585	-0.8435
1	12	62	50	0.8892	-0.8914	0.1742	-0.9583	0.8428	-0.8892	0.8914	-0.1742	0.9583	-0.8428
1	12	63	51	0.8891	-0.8791	0.1959	-0.9574	0.8414	-0.8891	0.8791	-0.1959	0.9574	-0.8414
1	12	64	52	0.889	-0.8688	0.2172	-0.9557	0.8348	-0.889	0.8688	-0.2172	0.9557	-0.8348
1	12	65	53	0.8889	-0.8641	0.2348	-0.9545	0.8323	-0.8889	0.8641	-0.2348	0.9545	-0.8323
1	12	66	54	0.8888	-0.8627	0.2391	-0.9539	0.8284	-0.8888	0.8627	-0.2391	0.9539	-0.8284
1	12	67	55	0.8886	-0.8578	0.2367	-0.953	0.8219	-0.8886	0.8578	-0.2367	0.953	-0.8219
1	12	68	56	0.8885	-0.8555	0.2393	-0.9522	0.8175	-0.8885	0.8555	-0.2393	0.9522	-0.8175
1	12	69	57	0.8884	-0.8543	0.2382	-0.9516	0.8128	-0.8884	0.8543	-0.2382	0.9516	-0.8128
1	12	70	58	0.8882	-0.8533	0.2344	-0.9522	0.8098	-0.8882	0.8533	-0.2344	0.9522	-0.8098
1	12	71	59	0.888	-0.8438	0.2393	-0.9533	0.8116	-0.888	0.8438	-0.2393	0.9533	-0.8116
1	12	72	60	0.8879	-0.8323	0.2539	-0.9544	0.8097	-0.8879	0.8323	-0.2539	0.9544	-0.8097
1	12	73	61	0.8877	-0.8208	0.2758	-0.9555	0.8036	-0.8877	0.8208	-0.2758	0.9555	-0.8036
1	12	74	62	0.8876	-0.8143	0.284	-0.9571	0.797	-0.8876	0.8143	-0.284	0.9571	-0.797
1	12	75	63	0.8874	-0.8076	0.2915	-0.9586	0.7925	-0.8874	0.8076	-0.2915	0.9586	-0.7925
1	12	76	64	0.8872	-0.7979	0.2956	-0.9598	0.7915	-0.8872	0.7979	-0.2956	0.9598	-0.7915
1	12	77	65	0.8871	-0.7864	0.2999	-0.9608	0.7921	-0.8871	0.7864	-0.2999	0.9608	-0.7921
1	12	78	66	0.8869	-0.772	0.3122	-0.9597	0.7964	-0.8869	0.772	-0.3122	0.9597	-0.7964
1	12	79	67	0.8867	-0.7599	0.3276	-0.9586	0.7968	-0.8867	0.7599	-0.3276	0.9586	-0.7968
1	12	80	68	0.8865	-0.7471	0.343	-0.9575	0.7969	-0.8865	0.7471	-0.343	0.9575	-0.7969
1	12	81	69	0.8863	-0.7348	0.3537	-0.9573	0.7945	-0.8863	0.7348	-0.3537	0.9573	-0.7945
1	12	82	70	0.8861	-0.7254	0.358	-0.9572	0.7952	-0.8861	0.7254	-0.358	0.9572	-0.7952
1	12	83	71	0.886	-0.7192	0.3638	-0.9566	0.7958	-0.886	0.7192	-0.3638	0.9566	-0.7958
1	12	84	72	0.8858	-0.7106	0.372	-0.9557	0.7941	-0.8858	0.7106	-0.372	0.9557	-0.7941
1	12	85	73	0.8856	-0.7019	0.3794	-0.9548	0.794	-0.8856	0.7019	-0.3794	0.9548	-0.794
1	12	86	74	0.8854	-0.6936	0.3864	-0.9538	0.7946	-0.8854	0.6936	-0.3864	0.9538	-0.7946
1	12	87	75	0.8852	-0.6827	0.3903	-0.9532	0.7945	-0.8852	0.6827	-0.3903	0.9532	-0.7945
1	12	88	76	0.885	-0.6666	0.388	-0.953	0.7907	-0.885	0.6666	-0.388	0.953	-0.7907
1	12	89	77	0.8848	-0.6499	0.393	-0.9522	0.7911	-0.8848	0.6499	-0.393	0.9522	-0.7911
1	12	90	78	0.8846	-0.6366	0.4025	-0.9519	0.7897	-0.8846	0.6366	-0.4025	0.9519	-0.7897
1	12	91	79	0.8844	-0.6284	0.4014	-0.9515	0.7876	-0.8844	0.6284	-0.4014	0.9515	-0.7876
1	12	92	80	0.8842	-0.6248	0.3981	-0.9519	0.7854	-0.8842	0.6248	-0.3981	0.9519	-0.7854
1	12	93	81	0.884	-0.6216	0.3988	-0.952	0.7824	-0.884	0.6216	-0.3988	0.952	-0.7824
1	12	94	82	0.8838	-0.6145	0.4016	-0.9526	0.7838	-0.8838	0.6145	-0.4016	0.9526	-0.7838
1	12	95	83	0.8836	-0.611	0.3989	-0.9531	0.7842	-0.8836	0.611	-0.3989	0.9531	-0.7842
1	12	96	84	0.8834	-0.6015	0.3927	-0.9525	0.7828	-0.8834	0.6015	-0.3927	0.9525	-0.7828
1	12	97	85	0.8831	-0.5919	0.3911	-0.9519	0.7816	-0.8831	0.5919	-0.3911	0.9519	-0.7816
1	12	98	86	0.8829	-0.5848	0.3863	-0.9513	0.7758	-0.8829	0.5848	-0.3863	0.9513	-0.7758
1	12	99	87	0.8827	-0.5845	0.3792	-0.9515	0.7706	-0.8827	0.5845	-0.3792	0.9515	-0.7706
1	12	100	88	0.8825	-0.5801	0.3739	-0.9517	0.7699	-0.8825	0.5801	-0.3739	0.9517	-0.7699
1	13	19	6	0.8891	-0.7718	-0.4578	-0.8539	0.8841	-0.8891	0.7718	0.4578	0.8539	-0.8841
1	13	20	7	0.8893	-0.7582	-0.4106	-0.8479	0.8782	-0.8893	0.7582	0.4106	0.8479	-0.8782
1	13	21	8	0.8894	-0.7555	-0.378	-0.8498	0.8709	-0.8894	0.7555	0.378	0.8498	-0.8709
1	13	22	9	0.8894	-0.7667	-0.3948	-0.8558	0.87	-0.8894	0.7667	0.3948	0.8558	-0.87
1	13	23	10	0.8896	-0.7826	-0.4313	-0.8635	0.857	-0.8896	0.7826	0.4313	0.8635	-0.857
1	13	24	11	0.8895	-0.8047	-0.4604	-0.8737	0.844	-0.8895	0.8047	0.4604	0.8737	-0.844
1	13	25	12	0.8896	-0.8116	-0.4552	-0.8754	0.8419	-0.8896	0.8116	0.4552	0.8754	-0.8419
1	13	26	13	0.8897	-0.8316	-0.499	-0.8821	0.8457	-0.8897	0.8316	0.499	0.8821	-0.8457
1	13	27	14	0.8898	-0.8527	-0.5366	-0.8914	0.8443	-0.8898	0.8527	0.5366	0.8914	-0.8443
1	13	28	15	0.8899	-0.8658	-0.5324	-0.8999	0.8457	-0.8899	0.8658	0.5324	0.8999	-0.8457
1	13	29	16	0.8899	-0.8766	-0.5092	-0.9072	0.8472	-0.8899	0.8766	0.5092	0.9072	-0.8472
1	13	30	17	0.89	-0.8806	-0.4677	-0.9114	0.8483	-0.89	0.8806	0.4677	0.9114	-0.8483
1	13	31	18	0.89	-0.8822	-0.4271	-0.9145	0.8473	-0.89	0.8822	0.4271	0.9145	-0.8473
1	13	32	19	0.8901	-0.8881	-0.3822	-0.9188	0.8447	-0.8901	0.8881	0.3822	0.9188	-0.8447
1	13	33	20	0.8901	-0.8978	-0.3526	-0.926	0.8308	-0.8901	0.8978	0.3526	0.926	-0.8308
1	13	34	21	0.8901	-0.9079	-0.3364	-0.9329	0.8259	-0.8901	0.9079	0.3364	0.9329	-0.8259
1	13	35	22	0.8902	-0.9073	-0.3075	-0.9355	0.8253	-0.8902	0.9073	0.3075	0.9355	-0.8253
1	13	36	23	0.8902	-0.9131	-0.3	-0.9388	0.8368	-0.8902	0.9131	0.3	0.9388	-0.8368
1	13	37	24	0.8902	-0.9231	-0.3077	-0.9431	0.8448	-0.8902	0.9231	0.3077	0.9431	-0.8448
1	13	38	25	0.8902	-0.9216	-0.2775	-0.9434	0.8509	-0.8902	0.9216	0.2775	0.9434	-0.8509
1	13	39	26	0.8902	-0.9257	-0.2709	-0.9461	0.8521	-0.8902	0.9257	0.2709	0.9461	-0.8521
1	13	40	27	0.8902	-0.9303	-0.2618	-0.9489	0.8613	-0.8902	0.9303	0.2618	0.9489	-0.8613
1	13	41	28	0.8903	-0.9302	-0.2135	-0.9505	0.8602	-0.8903	0.9302	0.2135	0.9505	-0.8602
1	13	42	29	0.8903	-0.9277	-0.1648	-0.9493	0.862	-0.8903	0.9277	0.1648	0.9493	-0.862
1	13	43	30	0.8903	-0.9241	-0.1295	-0.9469	0.8601	-0.8903	0.9241	0.1295	0.9469	-0.8601
1	13	44	31	0.8903	-0.9146	-0.0743	-0.9433	0.8613	-0.8903	0.9146	0.0743	0.9433	-0.8613
1	13	45	32	0.8902	-0.9087	-0.0428	-0.9414	0.8546	-0.8902	0.9087	0.0428	0.9414	-0.8546
1	13	46	33	0.8902	-0.9056	-0.0473	-0.941	0.8562	-0.8902	0.9056	0.0473	0.941	-0.8562
1	13	47	34	0.8902	-0.9037	-0.0558	-0.9415	0.8574	-0.8902	0.9037	0.0558	0.9415	-0.8574
1	13	48	35	0.8901	-0.9041	-0.0625	-0.9437	0.8597	-0.8901	0.9041	0.0625	0.9437	-0.8597
1	13	49	36	0.8901	-0.9055	-0.0601	-0.9456	0.8556	-0.8901	0.9055	0.0601	0.9456	-0.8556
1	13	50	37	0.8901	-0.9102	-0.0491	-0.9469	0.853	-0.8901	0.9102	0.0491	0.9469	-0.853
1	13	51	38	0.8901	-0.9149	-0.0479	-0.9486	0.8444	-0.8901	0.9149	0.0479	0.9486	-0.8444
1	13	52	39	0.89	-0.9156	-0.0357	-0.9491	0.8447	-0.89	0.9156	0.0357	0.9491	-0.8447
1	13	53	40	0.89	-0.9156	-0.0185	-0.9498	0.8455	-0.89	0.9156	0.0185	0.9498	-0.8455
1	13	54	41	0.8899	-0.9143	0.0112	-0.9495	0.8512	-0.8899	0.9143	-0.0112	0.9495	-0.8512
1	13	55	42	0.8898	-0.9133	0.0485	-0.9487	0.8504	-0.8898	0.9133	-0.0485	0.9487	-0.8504
1	13	56	43	0.8897	-0.9138	0.0919	-0.9488	0.8538	-0.8897	0.9138	-0.0919	0.9488	-0.8538
1	13	57	44	0.8896	-0.9115	0.1288	-0.9481	0.8483	-0.8896	0.9115	-0.1288	0.9481	-0.8483
1	13	58	45	0.8896	-0.9134	0.1392	-0.9505	0.8493	-0.8896	0.9134	-0.1392	0.9505	-0.8493
1	13	59	46	0.8894	-0.9081	0.1542	-0.9527	0.8497	-0.8894	0.9081	-0.1542	0.9527	-0.8497
1	13	60	47	0.8894	-0.9003	0.1705	-0.9552	0.8488	-0.8894	0.9003	-0.1705	0.9552	-0.8488
1	13	61	48	0.8892	-0.8917	0.1916	-0.9558	0.8473	-0.8892	0.8917	-0.1916	0.9558	-0.8473
1	13	62	49	0.8891	-0.879	0.2067	-0.9555	0.8465	-0.8891	0.879	-0.2067	0.9555	-0.8465
1	13	63	50	0.889	-0.8655	0.2269	-0.9544	0.8451	-0.889	0.8655	-0.2269	0.9544	-0.8451
1	13	64	51	0.8889	-0.8542	0.2471	-0.9527	0.8383	-0.8889	0.8542	-0.2471	0.9527	-0.8383
1	13	65	52	0.8888	-0.8487	0.2638	-0.9514	0.8358	-0.8888	0.8487	-0.2638	0.9514	-0.8358
1	13	66	53	0.8887	-0.8473	0.2675	-0.9508	0.8318	-0.8887	0.8473	-0.2675	0.9508	-0.8318
1	13	67	54	0.8885	-0.8422	0.2642	-0.9499	0.8253	-0.8885	0.8422	-0.2642	0.9499	-0.8253
1	13	68	55	0.8884	-0.8398	0.2663	-0.9491	0.8207	-0.8884	0.8398	-0.2663	0.9491	-0.8207
1	13	69	56	0.8882	-0.8389	0.2646	-0.9485	0.8159	-0.8882	0.8389	-0.2646	0.9485	-0.8159
1	13	70	57	0.8881	-0.8381	0.2601	-0.9492	0.8128	-0.8881	0.8381	-0.2601	0.9492	-0.8128
1	13	71	58	0.8879	-0.828	0.2638	-0.9503	0.8146	-0.8879	0.828	-0.2638	0.9503	-0.8146
1	13	72	59	0.8878	-0.8157	0.2774	-0.9514	0.8126	-0.8878	0.8157	-0.2774	0.9514	-0.8126
1	13	73	60	0.8876	-0.8032	0.2983	-0.9524	0.8064	-0.8876	0.8032	-0.2983	0.9524	-0.8064
1	13	74	61	0.8874	-0.7963	0.3058	-0.9541	0.7997	-0.8874	0.7963	-0.3058	0.9541	-0.7997
1	13	75	62	0.8873	-0.7893	0.3127	-0.9556	0.7952	-0.8873	0.7893	-0.3127	0.9556	-0.7952
1	13	76	63	0.8871	-0.7793	0.3161	-0.9569	0.7942	-0.8871	0.7793	-0.3161	0.9569	-0.7942
1	13	77	64	0.8869	-0.7673	0.3196	-0.9579	0.7947	-0.8869	0.7673	-0.3196	0.9579	-0.7947
1	13	78	65	0.8867	-0.7523	0.3313	-0.9567	0.7991	-0.8867	0.7523	-0.3313	0.9567	-0.7991
1	13	79	66	0.8865	-0.7394	0.3461	-0.9555	0.7993	-0.8865	0.7394	-0.3461	0.9555	-0.7993
1	13	80	67	0.8863	-0.7259	0.361	-0.9543	0.7994	-0.8863	0.7259	-0.361	0.9543	-0.7994
1	13	81	68	0.8862	-0.7131	0.3711	-0.9541	0.7969	-0.8862	0.7131	-0.3711	0.9541	-0.7969
1	13	82	69	0.886	-0.7035	0.3749	-0.9541	0.7976	-0.886	0.7035	-0.3749	0.9541	-0.7976
1	13	83	70	0.8858	-0.6972	0.3804	-0.9535	0.7982	-0.8858	0.6972	-0.3804	0.9535	-0.7982
1	13	84	71	0.8856	-0.6883	0.3882	-0.9526	0.7964	-0.8856	0.6883	-0.3882	0.9526	-0.7964
1	13	85	72	0.8854	-0.6793	0.3952	-0.9516	0.7963	-0.8854	0.6793	-0.3952	0.9516	-0.7963
1	13	86	73	0.8852	-0.6707	0.4018	-0.9506	0.7968	-0.8852	0.6707	-0.4018	0.9506	-0.7968
1	13	87	74	0.885	-0.6595	0.4053	-0.95	0.7968	-0.885	0.6595	-0.4053	0.95	-0.7968
1	13	88	75	0.8848	-0.6431	0.4025	-0.9497	0.793	-0.8848	0.6431	-0.4025	0.9497	-0.793
1	13	89	76	0.8846	-0.6259	0.4071	-0.9487	0.7933	-0.8846	0.6259	-0.4071	0.9487	-0.7933
1	13	90	77	0.8844	-0.6121	0.4162	-0.9484	0.7918	-0.8844	0.6121	-0.4162	0.9484	-0.7918
1	13	91	78	0.8842	-0.6039	0.4148	-0.9478	0.7897	-0.8842	0.6039	-0.4148	0.9478	-0.7897
1	13	92	79	0.884	-0.6004	0.4113	-0.9483	0.7875	-0.884	0.6004	-0.4113	0.9483	-0.7875
1	13	93	80	0.8838	-0.5973	0.4118	-0.9484	0.7844	-0.8838	0.5973	-0.4118	0.9484	-0.7844
1	13	94	81	0.8836	-0.5901	0.4143	-0.9489	0.7858	-0.8836	0.5901	-0.4143	0.9489	-0.7858
1	13	95	82	0.8833	-0.5868	0.4114	-0.9495	0.7862	-0.8833	0.5868	-0.4114	0.9495	-0.7862
1	13	96	83	0.8831	-0.5776	0.4049	-0.9488	0.7848	-0.8831	0.5776	-0.4049	0.9488	-0.7848
1	13	97	84	0.8829	-0.5681	0.4031	-0.9483	0.7835	-0.8829	0.5681	-0.4031	0.9483	-0.7835
1	13	98	85	0.8827	-0.5613	0.3981	-0.9476	0.7777	-0.8827	0.5613	-0.3981	0.9476	-0.7777
1	13	99	86	0.8825	-0.5615	0.3908	-0.9478	0.7725	-0.8825	0.5615	-0.3908	0.9478	-0.7725
1	13	100	87	0.8823	-0.5573	0.3854	-0.948	0.7718	-0.8823	0.5573	-0.3854	0.948	-0.7718
1	14	20	6	0.8894	-0.7062	-0.329	-0.8195	0.8737	-0.8894	0.7062	0.329	0.8195	-0.8737
1	14	21	7	0.8895	-0.7074	-0.3007	-0.8245	0.8651	-0.8895	0.7074	0.3007	0.8245	-0.8651
1	14	22	8	0.8896	-0.7247	-0.3257	-0.834	0.8634	-0.8896	0.7247	0.3257	0.834	-0.8634
1	14	23	9	0.8897	-0.7455	-0.3703	-0.8444	0.8504	-0.8897	0.7455	0.3703	0.8444	-0.8504
1	14	24	10	0.8896	-0.7728	-0.404	-0.8575	0.8405	-0.8896	0.7728	0.404	0.8575	-0.8405
1	14	25	11	0.8897	-0.7813	-0.3975	-0.8602	0.8406	-0.8897	0.7813	0.3975	0.8602	-0.8406
1	14	26	12	0.8898	-0.8051	-0.4445	-0.8688	0.8446	-0.8898	0.8051	0.4445	0.8688	-0.8446
1	14	27	13	0.8899	-0.83	-0.4856	-0.88	0.8433	-0.8899	0.83	0.4856	0.88	-0.8433
1	14	28	14	0.89	-0.8455	-0.483	-0.8899	0.845	-0.89	0.8455	0.483	0.8899	-0.845
1	14	29	15	0.89	-0.858	-0.4588	-0.8983	0.8468	-0.89	0.858	0.4588	0.8983	-0.8468
1	14	30	16	0.8901	-0.8624	-0.4144	-0.903	0.8481	-0.8901	0.8624	0.4144	0.903	-0.8481
1	14	31	17	0.8901	-0.8635	-0.3712	-0.9063	0.8471	-0.8901	0.8635	0.3712	0.9063	-0.8471
1	14	32	18	0.8901	-0.8695	-0.3226	-0.911	0.8443	-0.8901	0.8695	0.3226	0.911	-0.8443
1	14	33	19	0.8901	-0.8827	-0.2963	-0.9195	0.83	-0.8901	0.8827	0.2963	0.9195	-0.83
1	14	34	20	0.8902	-0.8957	-0.2831	-0.9275	0.8256	-0.8902	0.8957	0.2831	0.9275	-0.8256
1	14	35	21	0.8902	-0.8968	-0.2571	-0.9308	0.8254	-0.8902	0.8968	0.2571	0.9308	-0.8254
1	14	36	22	0.8902	-0.9043	-0.2516	-0.9347	0.8372	-0.8902	0.9043	0.2516	0.9347	-0.8372
1	14	37	23	0.8902	-0.9151	-0.2604	-0.9394	0.845	-0.8902	0.9151	0.2604	0.9394	-0.845
1	14	38	24	0.8902	-0.9132	-0.2295	-0.9397	0.8509	-0.8902	0.9132	0.2295	0.9397	-0.8509
1	14	39	25	0.8903	-0.9169	-0.2236	-0.9425	0.8518	-0.8903	0.9169	0.2236	0.9425	-0.8518
1	14	40	26	0.8903	-0.9212	-0.2145	-0.9453	0.861	-0.8903	0.9212	0.2145	0.9453	-0.861
1	14	41	27	0.8903	-0.9206	-0.1645	-0.9469	0.8599	-0.8903	0.9206	0.1645	0.9469	-0.8599
1	14	42	28	0.8903	-0.9174	-0.1139	-0.9455	0.8616	-0.8903	0.9174	0.1139	0.9455	-0.8616
1	14	43	29	0.8903	-0.9136	-0.078	-0.9431	0.8597	-0.8903	0.9136	0.078	0.9431	-0.8597
1	14	44	30	0.8903	-0.9034	-0.0225	-0.9394	0.8609	-0.8903	0.9034	0.0225	0.9394	-0.8609
1	14	45	31	0.8902	-0.8965	0.0082	-0.9373	0.8542	-0.8902	0.8965	-0.0082	0.9373	-0.8542
1	14	46	32	0.8902	-0.8925	0.0012	-0.9368	0.8559	-0.8902	0.8925	-0.0012	0.9368	-0.8559
1	14	47	33	0.8902	-0.8902	-0.0097	-0.9372	0.8572	-0.8902	0.8902	0.0097	0.9372	-0.8572
1	14	48	34	0.8901	-0.8907	-0.019	-0.9396	0.8595	-0.8901	0.8907	0.019	0.9396	-0.8595
1	14	49	35	0.8901	-0.8923	-0.0181	-0.9416	0.8553	-0.8901	0.8923	0.0181	0.9416	-0.8553
1	14	50	36	0.8901	-0.8975	-0.0076	-0.9431	0.8527	-0.8901	0.8975	0.0076	0.9431	-0.8527
1	14	51	37	0.89	-0.9027	-0.0071	-0.945	0.8438	-0.89	0.9027	0.0071	0.945	-0.8438
1	14	52	38	0.89	-0.9036	0.0041	-0.9457	0.844	-0.89	0.9036	-0.0041	0.9457	-0.844
1	14	53	39	0.8899	-0.9037	0.0203	-0.9465	0.8448	-0.8899	0.9037	-0.0203	0.9465	-0.8448
1	14	54	40	0.8898	-0.9023	0.0495	-0.9462	0.8505	-0.8898	0.9023	-0.0495	0.9462	-0.8505
1	14	55	41	0.8898	-0.9008	0.0865	-0.9454	0.8496	-0.8898	0.9008	-0.0865	0.9454	-0.8496
1	14	56	42	0.8897	-0.9009	0.1294	-0.9455	0.8531	-0.8897	0.9009	-0.1294	0.9455	-0.8531
1	14	57	43	0.8896	-0.8984	0.1655	-0.9448	0.8475	-0.8896	0.8984	-0.1655	0.9448	-0.8475
1	14	58	44	0.8895	-0.9003	0.1747	-0.9473	0.8486	-0.8895	0.9003	-0.1747	0.9473	-0.8486
1	14	59	45	0.8894	-0.8946	0.1878	-0.9497	0.849	-0.8894	0.8946	-0.1878	0.9497	-0.849
1	14	60	46	0.8893	-0.8861	0.2022	-0.9522	0.8482	-0.8893	0.8861	-0.2022	0.9522	-0.8482
1	14	61	47	0.8892	-0.8769	0.2218	-0.9528	0.8466	-0.8892	0.8769	-0.2218	0.9528	-0.8466
1	14	62	48	0.889	-0.863	0.2352	-0.9524	0.8458	-0.889	0.863	-0.2352	0.9524	-0.8458
1	14	63	49	0.8889	-0.8484	0.2539	-0.9513	0.8443	-0.8889	0.8484	-0.2539	0.9513	-0.8443
1	14	64	50	0.8888	-0.8359	0.2728	-0.9493	0.8374	-0.8888	0.8359	-0.2728	0.9493	-0.8374
1	14	65	51	0.8887	-0.8296	0.2886	-0.948	0.8348	-0.8887	0.8296	-0.2886	0.948	-0.8348
1	14	66	52	0.8886	-0.8283	0.2919	-0.9474	0.8308	-0.8886	0.8283	-0.2919	0.9474	-0.8308
1	14	67	53	0.8884	-0.8231	0.2878	-0.9464	0.8241	-0.8884	0.8231	-0.2878	0.9464	-0.8241
1	14	68	54	0.8883	-0.8209	0.2893	-0.9457	0.8195	-0.8883	0.8209	-0.2893	0.9457	-0.8195
1	14	69	55	0.8881	-0.8203	0.2871	-0.9452	0.8146	-0.8881	0.8203	-0.2871	0.9452	-0.8146
1	14	70	56	0.888	-0.8198	0.2821	-0.946	0.8115	-0.888	0.8198	-0.2821	0.946	-0.8115
1	14	71	57	0.8878	-0.809	0.2848	-0.947	0.8131	-0.8878	0.809	-0.2848	0.947	-0.8131
1	14	72	58	0.8876	-0.7959	0.2974	-0.948	0.8111	-0.8876	0.7959	-0.2974	0.948	-0.8111
1	14	73	59	0.8875	-0.7823	0.3174	-0.949	0.8049	-0.8875	0.7823	-0.3174	0.949	-0.8049
1	14	74	60	0.8873	-0.775	0.3243	-0.9507	0.798	-0.8873	0.775	-0.3243	0.9507	-0.798
1	14	75	61	0.8871	-0.7677	0.3306	-0.9522	0.7935	-0.8871	0.7677	-0.3306	0.9522	-0.7935
1	14	76	62	0.887	-0.7576	0.3334	-0.9536	0.7925	-0.887	0.7576	-0.3334	0.9536	-0.7925
1	14	77	63	0.8868	-0.7452	0.3364	-0.9546	0.7931	-0.8868	0.7452	-0.3364	0.9546	-0.7931
1	14	78	64	0.8866	-0.7295	0.3475	-0.9534	0.7976	-0.8866	0.7295	-0.3475	0.9534	-0.7976
1	14	79	65	0.8864	-0.7161	0.3617	-0.9521	0.7978	-0.8864	0.7161	-0.3617	0.9521	-0.7978
1	14	80	66	0.8862	-0.7019	0.3761	-0.9509	0.798	-0.8862	0.7019	-0.3761	0.9509	-0.798
1	14	81	67	0.886	-0.6886	0.3857	-0.9506	0.7955	-0.886	0.6886	-0.3857	0.9506	-0.7955
1	14	82	68	0.8858	-0.6788	0.3891	-0.9506	0.7962	-0.8858	0.6788	-0.3891	0.9506	-0.7962
1	14	83	69	0.8856	-0.6725	0.3943	-0.95	0.7968	-0.8856	0.6725	-0.3943	0.95	-0.7968
1	14	84	70	0.8854	-0.6634	0.4018	-0.9491	0.795	-0.8854	0.6634	-0.4018	0.9491	-0.795
1	14	85	71	0.8852	-0.6542	0.4084	-0.9481	0.7948	-0.8852	0.6542	-0.4084	0.9481	-0.7948
1	14	86	72	0.885	-0.6453	0.4146	-0.9471	0.7954	-0.885	0.6453	-0.4146	0.9471	-0.7954
1	14	87	73	0.8849	-0.634	0.4178	-0.9463	0.7954	-0.8849	0.634	-0.4178	0.9463	-0.7954
1	14	88	74	0.8846	-0.6174	0.4146	-0.9459	0.7916	-0.8846	0.6174	-0.4146	0.9459	-0.7916
1	14	89	75	0.8844	-0.5998	0.4188	-0.9448	0.792	-0.8844	0.5998	-0.4188	0.9448	-0.792
1	14	90	76	0.8842	-0.5855	0.4276	-0.9444	0.7905	-0.8842	0.5855	-0.4276	0.9444	-0.7905
1	14	91	77	0.884	-0.5774	0.426	-0.9438	0.7883	-0.884	0.5774	-0.426	0.9438	-0.7883
1	14	92	78	0.8838	-0.5743	0.4222	-0.9442	0.7861	-0.8838	0.5743	-0.4222	0.9442	-0.7861
1	14	93	79	0.8836	-0.5712	0.4225	-0.9443	0.783	-0.8836	0.5712	-0.4225	0.9443	-0.783
1	14	94	80	0.8834	-0.5639	0.4248	-0.9448	0.7845	-0.8834	0.5639	-0.4248	0.9448	-0.7845
