env_code,pop_code,ril_code,Prd_trait_mean,Prd_trait_kPara,Obs_trait,Line_mean
IAH2,1,PHB47/LH123HT,174.652,212.584,156.84,173.596493507143
IAH3,1,PHB47/LH123HT,241.406,189.965,210.865,169.737564935714
IAH4,1,PHB47/LH123HT,196.329,153.473,197.88,170.665064935714
ILH1,1,PHB47/LH123HT,193.972,NA,164.455,173.052564935714
INH1,1,PHB47/LH123HT,207.83,138.58,226.705,168.606136364286
MOH1,1,PHB47/LH123HT,164.825,151.381,141.72,174.676493507143
NEH3,1,PHB47/LH123HT,108.683,167.729,99.265,177.708993507143
NEH4,1,PHB47/LH123HT,18.338,175.829,46.935,181.44685065
NYH3,1,PHB47/LH123HT,177.939,NA,165.79,172.957207792857
OHH1,1,PHB47/LH123HT,170.625,190.7,192.275,171.065422078571
WIH1,1,PHB47/LH123HT,209.154,175.15,229.17433005,168.429755646429
WIH2,1,PHB47/LH123HT,199.915,151.988,223.72907905,168.818702146429
COH1,1,PHB47/LH162,111.765,164.106,144.9275,155.71287997
IAH2,1,PHB47/LH162,161.249,156.991,131.875,157.01812997
IAH4,1,PHB47/LH162,175.259,175.408,157.32,154.47362997
MIH1,1,PHB47/LH162,160.742,164.602,166.28,153.57762997
MNH1,1,PHB47/LH162,148.089,167.537,189.3,151.27562997
NYH1,1,PHB47/LH162,135.293,148.125,150.09,155.19662997
NYH2,1,PHB47/LH162,170.781,166.6,165.685,153.63712997
ONH1,1,PHB47/LH162,177.281,NA,175.38,152.66762997
ONH2,1,PHB47/LH162,132.118,NA,66.965,163.50912997
WIH1,1,PHB47/LH162,179.141,151.846,194.5026974,150.75536023
WIH2,1,PHB47/LH162,179.336,173.223,159.7311023,154.23251974
COH1,1,PHB47/LH185,126.215,183.247,120.475714285714,177.98394295125
DEH1,1,PHB47/LH185,196.537,181.813,200.29,173.993228665536
IAH1,1,PHB47/LH185,211.035,194.936,197.415,174.136978665536
IAH2,1,PHB47/LH185,180.339,200.981,169.76,175.519728665536
IAH3,1,PHB47/LH185,238.997,188.258,209.645,173.525478665536
IAH4,1,PHB47/LH185,200.005,167.973,200.74,173.970728665536
ILH1,1,PHB47/LH185,197.009,NA,177.76,175.119728665536
INH1,1,PHB47/LH185,211.396,160.571,216.065,173.204478665536
MIH1,1,PHB47/LH185,181.547,173.874,225.48,172.733728665536
MNH1,1,PHB47/LH185,171.08,171.238,157.985,176.108478665536
MOH1,1,PHB47/LH185,170.631,163.301,174.775,175.268978665536
NEH3,1,PHB47/LH185,120.881,176.197,124.705,177.772478665536
NEH4,1,PHB47/LH185,66.831,185.49,44.505,181.782478665536
NYH1,1,PHB47/LH185,148.632,195.257,166.4,175.687728665536
NYH2,1,PHB47/LH185,196.281,174.139,195.93,174.211228665536
NYH3,1,PHB47/LH185,183.841,NA,167.7,175.622728665536
OHH1,1,PHB47/LH185,177.58,188.516,198.92,174.061728665536
ONH1,1,PHB47/LH185,206.717,NA,195.41,174.237228665536
ONH2,1,PHB47/LH185,89.478,NA,89.97,179.509228665536
WIH1,1,PHB47/LH185,212.18,180.402,223.068758225,172.854290754286
WIH2,1,PHB47/LH185,203.601,166.858,223.1551008,172.849973625536
COH1,1,PHB47/LH38,100.02,154.942,104.535,155.056547821429
DEH1,1,PHB47/LH38,169.566,156.112,157.945,151.241547821429
IAH1,1,PHB47/LH38,182.184,175.391,172.885,150.174404964286
IAH2,1,PHB47/LH38,152.593,180.499,151.42,151.70761925
IAH3,1,PHB47/LH38,209.301,165.233,184.9,149.316190678571
IAH4,1,PHB47/LH38,172.397,134.785,165.155,150.726547821429
ILH1,1,PHB47/LH38,168.604,NA,158.42,151.20761925
INH1,1,PHB47/LH38,182.426,122.777,187.85,149.105476392857
MOH1,1,PHB47/LH38,143.93,125.872,143.945,152.241547821429
NEH3,1,PHB47/LH38,100.328,147.056,80.5,156.773333535714
NEH4,1,PHB47/LH38,35.03,153.801,36.935,159.88511925
NYH3,1,PHB47/LH38,155.939,NA,150.645,151.762976392857
OHH1,1,PHB47/LH38,149.273,163.826,180.33,149.64261925
WIH1,1,PHB47/LH38,182.847,152.938,195.98602365,148.524331846429
WIH2,1,PHB47/LH38,173.796,131.197,203.87564585,147.960787403571
COH1,1,PHB47/LH51,108.542,165.779,117.335,169.886236053571
DEH1,1,PHB47/LH51,185.525,165.954,181.09,165.332307482143
IAH1,1,PHB47/LH51,198.514,179.011,204.63,163.650878910714
IAH2,1,PHB47/LH51,168.017,193.07,157.22,167.037307482143
IAH3,1,PHB47/LH51,230.117,174.529,203.455,163.734807482143
IAH4,1,PHB47/LH51,188.201,143.19,193.765,164.426950339286
ILH1,1,PHB47/LH51,180.753,NA,226.455,162.091950339286
INH1,1,PHB47/LH51,206.09,142.544,157.48,167.018736053571
MOH1,1,PHB47/LH51,155.236,125.931,192.315,164.530521767857
NEH3,1,PHB47/LH51,111.213,159.879,79.85,172.563736053571
NEH4,1,PHB47/LH51,38.652,166.326,38.23,175.536593196429
NYH3,1,PHB47/LH51,171.453,NA,160.185,166.825521767857
OHH1,1,PHB47/LH51,166.859,181.494,153.99,167.268021767857
WIH1,1,PHB47/LH51,201.12,163.295,213.4771395,163.018940375
WIH2,1,PHB47/LH51,191.645,142.023,216.26516525,162.819795678571
COH1,1,PHB47/LH82,116.044,159.092,103.8,161.727905053571
DEH1,1,PHB47/LH82,173.804,155.071,156.755,157.945405053571
IAH1,1,PHB47/LH82,183.783,148.596,179.17,156.344333625
IAH2,1,PHB47/LH82,159.313,159.057,148.28,158.550762196429
IAH3,1,PHB47/LH82,205.861,147.87,194.055,155.281119339286
IAH4,1,PHB47/LH82,173.338,147.73,195.845,155.153262196429
ILH1,1,PHB47/LH82,171.805,NA,171.195,156.913976482143
INH1,1,PHB47/LH82,188.114,153.039,156.335,157.975405053571
MOH1,1,PHB47/LH82,149.511,147.286,173.82,156.726476482143
NEH3,1,PHB47/LH82,105.337,156.964,134.135,159.561119339286
NEH4,1,PHB47/LH82,66.883,169.706,52.025,165.426119339286
NYH3,1,PHB47/LH82,159.597,NA,183.725,156.018976482143
OHH1,1,PHB47/LH82,162.067,166.985,94.605,162.384690767857
WIH1,1,PHB47/LH82,185.214,151.789,191.64378995,155.453348628571
WIH2,1,PHB47/LH82,173.951,143.346,232.6018808,152.527770710714
COH1,1,PHB47/PHG29,114.354,161.261,113.145,161.551835289286
DEH1,1,PHB47/PHG29,173.358,161.188,169.375,157.535406717857
IAH1,1,PHB47/PHG29,185.228,178.861,172.64,157.302192432143
IAH2,1,PHB47/PHG29,158.432,178.944,167.57,157.664335289286
IAH3,1,PHB47/PHG29,204.926,165.562,203.07,155.128621003571
IAH4,1,PHB47/PHG29,176.068,143.552,172.465,157.314692432143
ILH1,1,PHB47/PHG29,173.281,NA,160.74,158.152192432143
INH1,1,PHB47/PHG29,186.592,136.642,175.835,157.073978146429
MOH1,1,PHB47/PHG29,152.21,139.066,143.305,159.397549575
NEH3,1,PHB47/PHG29,108.183,150.674,121.85,160.930049575
NEH4,1,PHB47/PHG29,61.502,160.943,55.535,165.666835289286
NYH3,1,PHB47/PHG29,161.549,NA,163.835,157.931121003571
OHH1,1,PHB47/PHG29,158.987,174.888,144.57,159.307192432143
WIH1,1,PHB47/PHG29,184.802,158.507,201.3395554,155.252224189286
WIH2,1,PHB47/PHG29,176.906,139.937,209.59613865,154.662468242857
COH1,1,PHB47/PHG47,104.479,159.526,107.2875,163.738040396429
DEH1,1,PHB47/PHG47,179.186,157.77,168.03,159.399290396429
IAH1,1,PHB47/PHG47,193.358,166.528,179.025,158.613933253571
IAH2,1,PHB47/PHG47,161.483,174.356,152.245,160.526790396429
IAH3,1,PHB47/PHG47,220.755,158.189,202.865,156.911076110714
IAH4,1,PHB47/PHG47,179.854,139.982,202.515,156.936076110714
ILH1,1,PHB47/PHG47,174.955,NA,207.065,156.611076110714
INH1,1,PHB47/PHG47,195.5,138.15,179.135,158.606076110714
MOH1,1,PHB47/PHG47,151.493,139.823,152.915,160.478933253571
NEH3,1,PHB47/PHG47,100.344,154.838,101.69,164.137861825
NEH4,1,PHB47/PHG47,29.416,164.512,39.305,168.593933253571
NYH3,1,PHB47/PHG47,163.801,NA,169.49,159.295004682143
OHH1,1,PHB47/PHG47,163.495,175.45,105.11,163.893576110714
WIH1,1,PHB47/PHG47,190.736,151.931,232.17901775,154.8172177
WIH2,1,PHB47/PHG47,185.41,141.707,200.7635478,157.061179839286
COH1,1,PHB47/PHG83,107.842,173.839,109.2275,172.795263767857
DEH1,1,PHB47/PHG83,189.728,175.378,176.76,167.971513767857
IAH1,1,PHB47/PHG83,203.159,195.729,208.36,165.714370910714
IAH2,1,PHB47/PHG83,171.107,213.254,147.585,170.055442339286
IAH3,1,PHB47/PHG83,229.856,180.438,241.73,163.330799482143
IAH4,1,PHB47/PHG83,190.737,144.46,211.625,165.481156625
ILH1,1,PHB47/PHG83,188.389,NA,179.695,167.761870910714
INH1,1,PHB47/PHG83,205.326,134.209,209.28,165.648656625
MOH1,1,PHB47/PHG83,160.437,141.274,144.56,170.271513767857
NEH3,1,PHB47/PHG83,103.948,160.474,100.285,173.434013767857
NEH4,1,PHB47/PHG83,16.751,169.474,42.115,177.589013767857
NYH3,1,PHB47/PHG83,174.835,NA,150.275,169.863299482143
OHH1,1,PHB47/PHG83,166.529,187.877,190.81,166.967942339286
WIH1,1,PHB47/PHG83,206.415,172.391,214.0916006,165.304970867857
WIH2,1,PHB47/PHG83,197.644,148.218,201.96209215,166.171364328571
COH1,1,PHB47/PHK05,93.633,141.044,115.725,134.5009616205
IAH2,1,PHB47/PHK05,134.424,82.726,156.485,130.4249616205
IAH4,1,PHB47/PHK05,152.357,152.152,137.61,132.3124616205
MIH1,1,PHB47/PHK05,139.104,141.691,139.54,132.1194616205
MNH1,1,PHB47/PHK05,125.861,143.835,171.135,128.9599616205
NYH1,1,PHB47/PHK05,120.851,143.583,82.73,137.8004616205
NYH2,1,PHB47/PHK05,142.712,137.071,183.835,127.6899616205
ONH1,1,PHB47/PHK05,154.027,NA,156.325,130.4409616205
ONH2,1,PHB47/PHK05,96.586,NA,58.14,140.2594616205
WIH1,1,PHB47/PHK05,165.653,133.467,132.6066923,132.8127923905
WIH2,1,PHB47/PHK05,158.675,153.209,126.602923905,133.41316923
COH1,1,PHB47/PHK56,117.741,167.91,113.17,165.338742672368
DEH1,1,PHB47/PHK56,183.75,167.079,171.785,162.253742672368
IAH1,1,PHB47/PHK56,195.392,173.443,193.06,161.134005830263
IAH2,1,PHB47/PHK56,167.302,179.308,168.39,162.432426882895
IAH3,1,PHB47/PHK56,218.198,166.571,218.505,159.794795303947
IAH4,1,PHB47/PHK56,185.615,153.504,192.06,161.186637409211
ILH1,1,PHB47/PHK56,181.756,NA,188.795,161.358479514474
INH1,1,PHB47/PHK56,198.483,150.864,179.72,161.836111093421
MNH1,1,PHB47/PHK56,158.758,156.102,157.385,163.011637409211
MOH1,1,PHB47/PHK56,158.212,147.597,174.665,162.102163725
NEH3,1,PHB47/PHK56,112.012,161.477,122.565,164.844268988158
NEH4,1,PHB47/PHK56,52.458,169.422,57.75,168.255584777632
NYH1,1,PHB47/PHK56,138.768,178.05,151.14,163.340321619737
NYH2,1,PHB47/PHK56,183.732,160.945,164.495,162.637426882895
NYH3,1,PHB47/PHK56,169.967,NA,176.985,161.980058461842
OHH1,1,PHB47/PHK56,168.54,180.523,122.55,164.845058461842
ONH1,1,PHB47/PHK56,192.388,NA,179.905,161.826374251316
ONH2,1,PHB47/PHK56,85.967,NA,77.62,167.209795303947
WIH1,1,PHB47/PHK56,194.57,162.467,234.7189996,158.941426903947
WIH2,1,PHB47/PHK56,189.108,152.719,209.342111175,160.277052610526
COH1,1,PHB47/PHN82,119.599,177.525,106.1525,178.060132017857
DEH1,1,PHB47/PHN82,192.176,177.022,188.575,172.172810589286
IAH1,1,PHB47/PHN82,207.303,201.953,191.39,171.971739160714
IAH2,1,PHB47/PHN82,173.609,202.761,182.055,172.638524875
IAH3,1,PHB47/PHN82,230.726,182.621,236.975,168.715667732143
IAH4,1,PHB47/PHN82,193.667,149.512,214.09,170.350310589286
ILH1,1,PHB47/PHN82,192.911,NA,167.615,173.669953446429
INH1,1,PHB47/PHN82,211.241,147.577,176.335,173.047096303571
MOH1,1,PHB47/PHN82,164.502,141.869,168.13,173.633167732143
NEH3,1,PHB47/PHN82,112.262,163.556,116.11,177.348882017857
NEH4,1,PHB47/PHN82,42.227,173.854,49.575,182.101382017857
NYH3,1,PHB47/PHN82,176.488,NA,192.145,171.917810589286
OHH1,1,PHB47/PHN82,173.581,194.32,163.185,173.986382017857
WIH1,1,PHB47/PHN82,206.144,173.303,232.88365005,169.007907014286
WIH2,1,PHB47/PHN82,199.186,151.8,213.7781982,170.372582146429
COH1,1,PHB47/PHR25,106.362,163.816,120.3475,153.80262143
IAH2,1,PHB47/PHR25,153.929,135.069,168.01,149.03637143
IAH4,1,PHB47/PHR25,171.658,159.987,175.24,148.31337143
MIH1,1,PHB47/PHR25,158.888,161.02,154.76,150.36137143
MNH1,1,PHB47/PHR25,146.866,168.207,152.6,150.57737143
NYH1,1,PHB47/PHR25,130.527,165.785,127.39,153.09837143
NYH2,1,PHB47/PHR25,172.01,163.161,147.27,151.11037143
ONH1,1,PHB47/PHR25,181.323,NA,154.05,150.43237143
ONH2,1,PHB47/PHR25,89.58,NA,72.585,158.57887143
WIH1,1,PHB47/PHR25,179.649,150.637,197.44135715,146.093235715
WIH2,1,PHB47/PHR25,174.009,156.536,188.67985715,146.969385715
COH1,1,PHB47/Q381,115.404,158.799,97.1,161.039645360714
DEH1,1,PHB47/Q381,170.889,153.689,179.735,155.137145360714
IAH1,1,PHB47/Q381,184.761,162.462,162.635,156.358573932143
IAH2,1,PHB47/Q381,159.793,173.72,125.36,159.021073932143
IAH3,1,PHB47/Q381,206.256,154.088,189.25,154.457502503571
IAH4,1,PHB47/Q381,174.962,147.058,167.045,156.043573932143
ILH1,1,PHB47/Q381,169.25,NA,190.07,154.398931075
INH1,1,PHB47/Q381,186.62,145.046,162,156.403931075
MOH1,1,PHB47/Q381,148.608,139.914,169,155.903931075
NEH3,1,PHB47/Q381,99.787,149.357,149.935,157.265716789286
NEH4,1,PHB47/Q381,77.983,166.45,39.675,165.141431075
NYH3,1,PHB47/Q381,160.326,NA,158.04,156.686788217857
OHH1,1,PHB47/Q381,157.036,161.465,148.645,157.357859646429
WIH1,1,PHB47/Q381,181.105,150.073,219.08080725,152.326730557143
WIH2,1,PHB47/Q381,176.859,144.078,194.0842278,154.112200517857
COH1,1,PHG29/CG120,108.709,160.832,101.115,152.486663525
IAH2,1,PHG29/CG120,151.409,150.427,161.08,146.490163525
IAH4,1,PHG29/CG120,172.911,155.488,145.915,148.006663525
MIH1,1,PHG29/CG120,156.09,154.398,150.72,147.526163525
MNH1,1,PHG29/CG120,143.927,154.6,149.48,147.650163525
NYH1,1,PHG29/CG120,124.67,161.404,143.07,148.291163525
NYH2,1,PHG29/CG120,163.211,148.746,186.645,143.933663525
ONH1,1,PHG29/CG120,175.329,NA,168.01,145.797163525
ONH2,1,PHG29/CG120,85.043,NA,70.395,155.558663525
WIH1,1,PHG29/CG120,178.058,149.054,189.3423119,143.663932335
WIH2,1,PHG29/CG120,175.794,151.823,160.20932335,146.57723119
COH1,1,PHG29/LH145,97.586,158.36,108.675,154.474064115
IAH2,1,PHG29/LH145,156.315,114.724,150.515,150.290064115
IAH4,1,PHG29/LH145,179.658,166.587,155.695,149.772064115
MIH1,1,PHG29/LH145,160.61,156.838,151.715,150.170064115
MNH1,1,PHG29/LH145,145.497,171.046,153.105,150.031064115
NYH1,1,PHG29/LH145,127.996,152.575,105.96,154.745564115
NYH2,1,PHG29/LH145,170.732,154.008,185.57,146.784564115
ONH1,1,PHG29/LH145,177.567,NA,208.3,144.511564115
ONH2,1,PHG29/LH145,58.728,NA,67.26,158.615564115
WIH1,1,PHG29/LH145,191.385,142.118,182.8415769,147.057406425
WIH2,1,PHG29/LH145,181.036,158.029,183.77906425,146.96365769
COH1,1,PHG29/PHB47,116.373,176.293,127.795,168.84692299
IAH2,1,PHG29/PHB47,168.508,197.967,186.035,163.02292299
IAH4,1,PHG29/PHB47,193.501,158.721,160.9,165.53642299
MIH1,1,PHG29/PHB47,174.505,167.463,167.065,164.91992299
MNH1,1,PHG29/PHB47,162.463,159.425,150.215,166.60492299
NYH1,1,PHG29/PHB47,136.361,191.399,178.705,163.75592299
NYH2,1,PHG29/PHB47,189.609,166.713,156.535,165.97292299
ONH1,1,PHG29/PHB47,191.409,NA,211.645,160.46192299
ONH2,1,PHG29/PHB47,107.981,NA,68.9,174.73642299
WIH1,1,PHG29/PHB47,193.839,167.226,233.0913994,158.31728305
WIH2,1,PHG29/PHB47,197.051,156.615,175.3778305,164.08863994
COH1,1,PHG29/PHHV4,124.011,193.632,138.195,186.66386686
IAH2,1,PHG29/PHHV4,188.646,168.823,184.3,182.05336686
IAH4,1,PHG29/PHHV4,214.774,195.774,185.71,181.91236686
MIH1,1,PHG29/PHHV4,193.744,190.302,181.84,182.29936686
MNH1,1,PHG29/PHHV4,177.945,201.43,175.865,182.89686686
NYH1,1,PHG29/PHHV4,155.242,193.134,150.685,185.41486686
NYH2,1,PHG29/PHHV4,203.734,184.678,227.19,177.76436686
ONH1,1,PHG29/PHHV4,214.931,NA,230.605,177.42286686
ONH2,1,PHG29/PHHV4,89.513,NA,85.755,191.90786686
WIH1,1,PHG29/PHHV4,222.808,176.496,236.59853505,176.823513355
WIH2,1,PHG29/PHHV4,217.862,189.274,208.09013355,179.674353505
COH1,1,PHG29/PHRE1,121.66,179.117,102.8425,170.29840127
IAH2,1,PHG29/PHRE1,167.39,145.286,188.36,161.74665127
IAH4,1,PHG29/PHRE1,191.887,173.998,169.545,163.62815127
MIH1,1,PHG29/PHRE1,175.369,173.997,151.86,165.39665127
MNH1,1,PHG29/PHRE1,159.243,174.551,170.45,163.53765127
NYH1,1,PHG29/PHRE1,137.283,170.886,160.185,164.56415127
NYH2,1,PHG29/PHRE1,181.469,165.565,211.935,159.38915127
ONH1,1,PHG29/PHRE1,194.735,NA,193.41,161.24165127
ONH2,1,PHG29/PHRE1,90.263,NA,76.185,172.96415127
WIH1,1,PHG29/PHRE1,207.111,168.272,177.665082,162.81614307
WIH2,1,PHG29/PHRE1,191.865,165.261,203.3889307,160.2437582
COH1,1,PHG29/S8324,109.101,163.059,128.435,158.93545427
IAH2,1,PHG29/S8324,159.727,114.964,171.085,154.67045427
IAH4,1,PHG29/S8324,173.974,158.202,205.535,151.22545427
MIH1,1,PHG29/S8324,164.263,161.841,162.985,155.48045427
MNH1,1,PHG29/S8324,153.005,177.595,149.55,156.82395427
NYH1,1,PHG29/S8324,137.115,159.488,119.94,159.78495427
NYH2,1,PHG29/S8324,173.437,160.184,185.835,153.19545427
ONH1,1,PHG29/S8324,178.604,NA,208.335,150.94545427
ONH2,1,PHG29/S8324,94.1,NA,74.665,164.31245427
WIH1,1,PHG29/S8324,198.054,155.265,153.2735072,156.45160355
WIH2,1,PHG29/S8324,186.894,169.939,158.1510355,155.96385072
COH1,1,PHG47/CG120,106.576,150.973,80.9666666666667,145.9933449285
IAH2,1,PHG47/CG120,142.962,82.483,159.04,138.186011595167
IAH4,1,PHG47/CG120,162.758,157.876,149.545,139.135511595167
MIH1,1,PHG47/CG120,144.877,143.443,173.4,136.750011595167
MNH1,1,PHG47/CG120,134.289,157.393,161.485,137.941511595167
NYH1,1,PHG47/CG120,122.208,135.604,104.735,143.616511595167
NYH2,1,PHG47/CG120,156.432,146.372,168.21,137.269011595167
ONH1,1,PHG47/CG120,163.527,NA,177.7,136.320011595167
ONH2,1,PHG47/CG120,69.227,NA,71.85,146.905011595167
WIH1,1,PHG47/CG120,184.458,140.502,117.409146235,142.349096971667
WIH2,1,PHG47/CG120,162.906,149.467,176.55930305,136.434081290167
COH1,1,PHG47/LH145,101.115,151.398,94.565,145.60714835
IAH2,1,PHG47/LH145,145.027,121.701,150.22,140.04164835
IAH4,1,PHG47/LH145,165.52,151.935,144.405,140.62314835
MIH1,1,PHG47/LH145,149.992,147.835,137.785,141.28514835
MNH1,1,PHG47/LH145,136.022,150.792,152.615,139.80214835
NYH1,1,PHG47/LH145,120.21,147.431,118.655,143.19814835
NYH2,1,PHG47/LH145,160.749,147.144,150.205,140.04314835
ONH1,1,PHG47/LH145,166.772,NA,172.275,137.83614835
ONH2,1,PHG47/LH145,65.35,NA,71.575,147.90614835
WIH1,1,PHG47/LH145,171.687,136.434,182.46026375,136.817621975
WIH2,1,PHG47/LH145,165.218,143.367,175.87621975,137.476026375
COH1,1,PHG47/PHB47,123.948,179.319,128.85,170.4510839
IAH2,1,PHG47/PHB47,170.173,126.373,181.35,165.2010839
IAH4,1,PHG47/PHB47,189.745,186.539,179.53,165.3830839
MIH1,1,PHG47/PHB47,171.729,173.891,200.525,163.2835839
MNH1,1,PHG47/PHB47,159.918,183.916,196.15,163.7210839
NYH1,1,PHG47/PHB47,145.938,164.892,144.24,168.9120839
NYH2,1,PHG47/PHB47,191.058,184.651,142.955,169.0405839
ONH1,1,PHG47/PHB47,193.884,NA,190.37,164.2990839
ONH2,1,PHG47/PHB47,118.163,NA,77.3,175.6060839
WIH1,1,PHG47/PHB47,206.929,168.711,167.75278025,166.560805875
WIH2,1,PHG47/PHB47,186.785,173.966,224.33805875,160.902278025
COH1,1,PHG47/PHHV4,128.811,194.245,117.2725,184.562641805
IAH2,1,PHG47/PHHV4,181.908,152.027,206.55,175.634891805
IAH4,1,PHG47/PHHV4,209.789,191.932,181.125,178.177391805
MIH1,1,PHG47/PHHV4,186.145,183.807,209.235,175.366391805
MNH1,1,PHG47/PHHV4,173.269,193.086,182.49,178.040891805
NYH1,1,PHG47/PHHV4,151.357,192.664,155.54,180.735891805
NYH2,1,PHG47/PHHV4,201.536,184.976,204.085,175.881391805
ONH1,1,PHG47/PHHV4,212.371,NA,211.345,175.155391805
ONH2,1,PHG47/PHHV4,97.662,NA,79.565,188.333391805
WIH1,1,PHG47/PHHV4,225.16,181.718,197.8776099,176.502130815
WIH2,1,PHG47/PHHV4,210.02,182.156,217.81380815,174.50851099
COH1,1,PHG47/PHRE1,100.8,166.225,91.47,155.105990705
IAH2,1,PHG47/PHRE1,154.597,101.565,157.74,148.478990705
IAH4,1,PHG47/PHRE1,175.315,172.203,179.84,146.268990705
MIH1,1,PHG47/PHRE1,159.407,163.769,154.54,148.798990705
MNH1,1,PHG47/PHRE1,141.838,176.565,177.625,146.490490705
NYH1,1,PHG47/PHRE1,127.171,153.497,100.31,154.221990705
NYH2,1,PHG47/PHRE1,171.543,163.99,175.115,146.741490705
ONH1,1,PHG47/PHRE1,187.873,NA,150.615,149.191490705
ONH2,1,PHG47/PHRE1,52.368,NA,67.415,157.511490705
WIH1,1,PHG47/PHRE1,187.411,143.15,198.3381733,144.419173375
WIH2,1,PHG47/PHRE1,179.515,168.091,189.52173375,145.30081733
COH1,1,PHG47/S8324,119.127,162.514,124.3325,154.37077574
IAH2,1,PHG47/S8324,155.764,142.223,148.135,151.99052574
IAH4,1,PHG47/S8324,171.417,171.015,145.78,152.22602574
MIH1,1,PHG47/S8324,154.947,157.534,181.755,148.62852574
MNH1,1,PHG47/S8324,148.369,170.75,155.98,151.20602574
NYH1,1,PHG47/S8324,133.368,146.086,152.405,151.56352574
NYH2,1,PHG47/S8324,160.739,155.818,199.83,146.82102574
ONH1,1,PHG47/S8324,173.022,NA,164.575,150.34652574
ONH2,1,PHG47/S8324,124.464,NA,77.555,159.04852574
WIH1,1,PHG47/S8324,185.067,157.482,139.1412781,152.88989793
WIH2,1,PHG47/S8324,169.753,161.441,178.5514793,148.94887781
COH1,1,PHHV4/3IIH6,127.832,186.275,110.35,179.03376268
IAH2,1,PHHV4/3IIH6,177.459,137.186,185.36,171.53276268
IAH4,1,PHHV4/3IIH6,197.732,182.579,204.195,169.64926268
MIH1,1,PHHV4/3IIH6,181.073,179.12,191.91,170.87776268
MNH1,1,PHHV4/3IIH6,167.089,190.537,184.86,171.58276268
NYH1,1,PHHV4/3IIH6,145.989,166.979,160.17,174.05176268
NYH2,1,PHHV4/3IIH6,194.806,180.422,194.57,170.61176268
ONH1,1,PHHV4/3IIH6,201.734,NA,219.38,168.13076268
ONH2,1,PHHV4/3IIH6,98.3,NA,78.86,182.18276268
WIH1,1,PHHV4/3IIH6,222.089,174.401,168.1496589,173.25379679
WIH2,1,PHHV4/3IIH6,203.703,182.305,202.8829679,169.78046589
COH1,1,PHHV4/LH162,92.799,149.24,109.465,146.07876775
IAH2,1,PHHV4/LH162,148.971,116.412,135.915,143.43376775
IAH4,1,PHHV4/LH162,168.192,154.739,156.99,141.32626775
MIH1,1,PHHV4/LH162,151.814,147.971,147.535,142.27176775
MNH1,1,PHHV4/LH162,139.471,165.359,134.145,143.61076775
NYH1,1,PHHV4/LH162,121.905,143.184,104.725,146.55276775
NYH2,1,PHHV4/LH162,162.279,146.744,169.24,140.10126775
ONH1,1,PHHV4/LH162,167.302,NA,198.16,137.20926775
ONH2,1,PHHV4/LH162,58.9,NA,66.595,150.36576775
WIH1,1,PHHV4/LH162,179.515,134.383,176.25535715,139.399732035
WIH2,1,PHHV4/LH162,171.303,150.036,171.22732035,139.902535715
COH1,1,PHHV4/LH185,132.725,209.095,148.625,194.34365199
IAH2,1,PHHV4/LH185,195.069,176.32,205.52,188.65415199
IAH4,1,PHHV4/LH185,217.042,204.328,225.235,186.68265199
MIH1,1,PHHV4/LH185,198.968,203.173,212.68,187.93815199
MNH1,1,PHHV4/LH185,183.751,211.605,205.84,188.62215199
NYH1,1,PHHV4/LH185,161.871,204.098,171.825,192.02365199
NYH2,1,PHHV4/LH185,218.429,209.023,182.385,190.96765199
ONH1,1,PHHV4/LH185,230.635,NA,191.92,190.01415199
ONH2,1,PHHV4/LH185,124.387,NA,77.46,201.46015199
WIH1,1,PHHV4/LH185,229.338,192.153,245.423929,184.66375909
WIH2,1,PHHV4/LH185,223.241,204.088,225.1475909,186.6913929
COH1,1,PHHV4/PHK05,78.843,131.493,100.5225,129.08667172
IAH2,1,PHHV4/PHK05,129.443,80.405,147.38,124.40092172
IAH4,1,PHHV4/PHK05,148.765,133.265,147.21,124.41792172
MIH1,1,PHHV4/PHK05,136.501,132.552,115.445,127.59442172
MNH1,1,PHHV4/PHK05,121.805,138.869,134.95,125.64392172
NYH1,1,PHHV4/PHK05,111.014,141.512,66.79,132.45992172
NYH2,1,PHHV4/PHK05,149.095,134.109,118.07,127.33192172
ONH1,1,PHHV4/PHK05,149.157,NA,177.43,121.39592172
ONH2,1,PHHV4/PHK05,44.367,NA,59.82,133.15692172
WIH1,1,PHHV4/PHK05,157.561,117.192,169.34632035,122.204289685
WIH2,1,PHHV4/PHK05,152.513,130.843,154.42539685,123.696382035
