"line_code","env_code","Yield"
"LH198/PHN37","TXH2",136.19
"LH198/PHN37","IAH4",114.36
"LH198/PHN37","TXH2",142.85
"LH198/PHN37","WIH2",220.746568
"LH198/PHN37","OHH1",172.93
"LH198/PHN37","OHH1",202.08
"LH198/PHN37","ARH1",NA
"LH198/PHN37","ARH1",NA
"LH198/PHN37","ARH2",NA
"LH198/PHN37","ARH2",NA
"LH198/PHN37","COH1",NA
"LH198/PHN37","COH1",NA
"LH198/PHN37","COH1",NA
"LH198/PHN37","COH1",NA
"LH198/PHN37","DEH1",NA
"LH198/PHN37","DEH1",NA
"LH198/PHN37","GAH2",NA
"LH198/PHN37","GAH2",NA
"LH198/PHN37","IAH1",NA
"LH198/PHN37","IAH1",NA
"LH198/PHN37","IAH2",NA
"LH198/PHN37","IAH2",NA
"LH198/PHN37","IAH3",NA
"LH198/PHN37","IAH3",NA
"LH198/PHN37","IAH4",NA
"LH198/PHN37","IAH4",NA
"LH198/PHN37","ILH1",NA
"LH198/PHN37","ILH1",NA
"LH198/PHN37","INH1",NA
"LH198/PHN37","INH1",NA
"LH198/PHN37","MIH1",NA
"LH198/PHN37","MIH1",NA
"LH198/PHN37","MNH1",NA
"LH198/PHN37","MNH1",NA
"LH198/PHN37","MOH1",NA
"LH198/PHN37","MOH1",NA
"LH198/PHN37","NYH1",NA
"LH198/PHN37","OHH1",NA
"LH198/PHN37","OHH1",NA
"LH198/PHN37","ONH1",NA
"LH198/PHN37","ONH1",NA
"LH198/PHN37","ONH2",NA
"LH198/PHN37","ONH2",NA
"LH198/PHN37","SCH1",NA
"LH198/PHN37","SCH1",NA
"LH198/PHN37","WIH1",NA
"LH198/PHN37","WIH1",NA
"LH198/PHN37","WIH2",NA
"LH198/PHN37","WIH2",NA
"LH198/PHN82","NEH4",47.04
"LH198/PHN82","NEH4",60.89
"LH198/PHN82","NEH3",109.05
"LH198/PHN82","NEH3",158.84
"LH198/PHN82","ILH1",180.36
"LH198/PHN82","ILH1",191.47
"LH198/PHN82","COH1",91.12
"LH198/PHN82","IAH4",209.05
"LH198/PHN82","WIH1",221.2207303
"LH198/PHN82","DEH1",205.27
"LH198/PHN82","NYH3",140.93
"LH198/PHN82","COH1",132.44
"LH198/PHN82","COH1",118.9
"LH198/PHN82","COH1",90.52
"LH198/PHN82","IAH1",192.16
"LH198/PHN82","MOH1",176.03
"LH198/PHN82","IAH3",251.1
"LH198/PHN82","INH1",231.39
"LH198/PHN82","MOH1",181.16
"LH198/PHN82","INH1",252.79
"LH198/PHN82","DEH1",199.08
"LH198/PHN82","OHH1",175.34
"LH198/PHN82","IAH1",227.73
"LH198/PHN82","NYH3",215.96
"LH198/PHN82","IAH2",194.83
"LH198/PHN82","IAH4",240.48
"LH198/PHN82","IAH3",257.39
"LH198/PHN82","WIH2",213.2926965
"LH198/PHN82","WIH1",250.4043905
"LH198/PHN82","WIH2",211.1218935
"LH198/PHN82","IAH2",194.6
"LH198/PHN82","OHH1",191.83
"LH198/Q381","NEH4",42.12
"LH198/Q381","NEH3",53.26
"LH198/Q381","NEH3",175.93
"LH198/Q381","NEH4",54.89
"LH198/Q381","COH1",104.41
"LH198/Q381","COH1",135.9
"LH198/Q381","COH1",117.71
"LH198/Q381","COH1",122.33
"LH198/Q381","NYH3",133.56
"LH198/Q381","MOH1",162.28
"LH198/Q381","ILH1",155.45
"LH198/Q381","MOH1",153.65
"LH198/Q381","DEH1",217.03
"LH198/Q381","DEH1",187.14
"LH198/Q381","IAH3",200.06
"LH198/Q381","IAH4",196.94
"LH198/Q381","INH1",206.88
"LH198/Q381","INH1",176.94
"LH198/Q381","NYH3",187.31
"LH198/Q381","WIH2",203.2554522
"LH198/Q381","IAH3",220.63
"LH198/Q381","ILH1",181.71
"LH198/Q381","WIH2",200.7248014
"LH198/Q381","IAH2",206.19
"LH198/Q381","IAH2",184.37
"LH198/Q381","IAH1",204.52
"LH198/Q381","IAH4",190.11
"LH198/Q381","WIH1",197.2373736
"LH198/Q381","IAH1",208.03
"LH198/Q381","WIH1",224.2811944
"LH198/Q381","OHH1",198.92
"LH198/Q381","OHH1",194.35
"LH205/3IIH6","ILH1",128.51
"LH205/3IIH6","ILH1",164.48
"LH205/3IIH6","DEH1",177.88
"LH205/3IIH6","MOH1",144.68
"LH205/3IIH6","DEH1",179.07
"LH205/3IIH6","NYH1",141.88
"LH205/3IIH6","MOH1",128.33
"LH205/3IIH6","IAH3",187.94
"LH205/3IIH6","IAH1",179.72
"LH205/3IIH6","WIH1",172.3959053
"LH205/3IIH6","NYH1",139.8
"LH205/3IIH6","IAH4",183.77
"LH205/3IIH6","INH1",183.59
"LH205/3IIH6","INH1",183.24
"LH205/3IIH6","WIH2",176.7801074
"LH205/3IIH6","NYH2",159.57
"LH205/3IIH6","IAH1",172.32
"LH205/3IIH6","WIH2",170.3857785
"LH205/3IIH6","NYH2",191.95
"LH205/3IIH6","ARH2",172.58
"LH205/3IIH6","IAH3",196.72
"LH205/3IIH6","IAH2",172.99
"LH205/3IIH6","OHH1",178.61
"LH205/3IIH6","IAH2",172.01
"LH205/3IIH6","MIH1",161.9
"LH205/3IIH6","OHH1",170.46
"LH205/3IIH6","IAH4",189.03
"LH205/3IIH6","ARH2",146.39
"LH205/3IIH6","ARH1",99.69
"LH205/3IIH6","MIH1",197.82
"LH205/3IIH6","WIH1",184.1220913
"LH205/3IIH6","ARH1",17.46
"LH205/3IIH6","DEH1",NA
"LH205/3IIH6","DEH1",NA
"LH205/3IIH6","ILH1",NA
"LH205/3IIH6","ILH1",NA
"LH205/3IIH6","INH1",NA
"LH205/3IIH6","INH1",NA
"LH205/3IIH6","MIH1",NA
"LH205/3IIH6","MIH1",NA
"LH205/3IIH6","MOH1",NA
"LH205/3IIH6","MOH1",NA
"LH205/3IIH6","NYH1",NA
"LH205/3IIH6","NYH1",NA
"LH205/3IIH6","NYH2",NA
"LH205/3IIH6","NYH2",NA
"LH205/3IIH6","OHH1",NA
"LH205/3IIH6","OHH1",NA
"LH205/3IIH6","WIH1",NA
"LH205/3IIH6","WIH1",NA
"LH205/3IIH6","WIH2",NA
"LH205/3IIH6","WIH2",NA
"LH209/3IIH6","WIH1",134.8274556
"LH209/3IIH6","OHH1",150.17
"LH209/3IIH6","NYH1",112.19
"LH209/3IIH6","DEH1",155.7
"LH209/3IIH6","WIH1",187.3827312
"LH209/3IIH6","ILH1",187.32
"LH209/3IIH6","IAH1",179.54
"LH209/3IIH6","IAH3",176.85
"LH209/3IIH6","IAH1",166.43
"LH209/3IIH6","NYH1",117.47
"LH209/3IIH6","NYH2",208.57
"LH209/3IIH6","MOH1",123.21
"LH209/3IIH6","MOH1",129.43
"LH209/3IIH6","INH1",116.76
"LH209/3IIH6","IAH3",181.97
"LH209/3IIH6","IAH4",178.23
"LH209/3IIH6","DEH1",160.78
"LH209/3IIH6","INH1",161.33
"LH209/3IIH6","WIH2",153.8706036
"LH209/3IIH6","NYH2",168.26
"LH209/3IIH6","OHH1",150.73
"LH209/3IIH6","WIH2",178.2535587
"LH209/3IIH6","IAH4",165.86
"LH209/3IIH6","IAH2",203.09
"LH209/3IIH6","ILH1",187.48
"LH209/3IIH6","ARH2",178.83
"LH209/3IIH6","IAH2",143.01
"LH209/3IIH6","ARH2",167.22
"LH209/3IIH6","MIH1",130.53
"LH209/3IIH6","ARH1",78.11
"LH209/3IIH6","MIH1",214.03
"LH209/3IIH6","ARH1",21.13
"LH209/3IIH6","DEH1",NA
"LH209/3IIH6","DEH1",NA
"LH209/3IIH6","INH1",NA
"LH209/3IIH6","INH1",NA
"LH209/3IIH6","MOH1",NA
"LH209/3IIH6","MOH1",NA
"LH209/3IIH6","WIH1",NA
"LH209/3IIH6","WIH1",NA
"LH209/3IIH6","WIH2",NA
"LH209/3IIH6","WIH2",NA
"LH220HT/3IIH6","IAH1",142.24
"LH220HT/3IIH6","IAH3",193.57
"LH220HT/3IIH6","IAH3",208.6
"LH220HT/3IIH6","INH1",192.81
"LH220HT/3IIH6","NYH2",178.94
"LH220HT/3IIH6","INH1",175.32
"LH220HT/3IIH6","DEH1",142.28
"LH220HT/3IIH6","ILH1",194.32
"LH220HT/3IIH6","NYH1",137.54
"LH220HT/3IIH6","NYH1",113.75
"LH220HT/3IIH6","IAH4",153.45
"LH220HT/3IIH6","MOH1",138.49
"LH220HT/3IIH6","IAH1",163.36
"LH220HT/3IIH6","ARH2",177.37
"LH220HT/3IIH6","MOH1",134
"LH220HT/3IIH6","IAH4",169.08
"LH220HT/3IIH6","DEH1",119.27
"LH220HT/3IIH6","ILH1",230.87
"LH220HT/3IIH6","NYH2",198.54
"LH220HT/3IIH6","WIH2",144.0924497
"LH220HT/3IIH6","IAH2",147.74
"LH220HT/3IIH6","WIH1",170.4890465
"LH220HT/3IIH6","OHH1",176.73
"LH220HT/3IIH6","IAH2",138.39
"LH220HT/3IIH6","WIH2",153.0629544
"LH220HT/3IIH6","ARH1",108.74
"LH220HT/3IIH6","ARH2",206.66
"LH220HT/3IIH6","OHH1",188.16
"LH220HT/3IIH6","WIH1",173.2207937
"LH220HT/3IIH6","MIH1",170.73
"LH220HT/3IIH6","MIH1",95.77
"LH220HT/3IIH6","ARH1",89.13
"LH82/LH145","COH1",113.47
"LH82/LH145","COH1",100.25
"LH82/LH145","NYH1",166.88
"LH82/LH145","NYH2",122.03
"LH82/LH145","COH1",133.15
"LH82/LH145","COH1",115.94
"LH82/LH145","NYH1",103.87
"LH82/LH145","NYH2",175.12
"LH82/LH145","MNH1",145.74
"LH82/LH145","IAH4",149.7
"LH82/LH145","IAH4",156.26
"LH82/LH145","ONH2",48.4
"LH82/LH145","WIH1",167.805
"LH82/LH145","IAH2",130.86
"LH82/LH145","WIH2",117.2489721
"LH82/LH145","WIH2",192.0764024
"LH82/LH145","MNH1",181.25
"LH82/LH145","ONH1",164.7
"LH82/LH145","WIH1",132.4363922
"LH82/LH145","IAH2",109.33
"LH82/LH145","ONH1",174.39
"LH82/LH145","MIH1",84.52
"LH82/LH145","MIH1",82.47
"LH82/LH145","ONH2",NA
"LH82/PHB47","COH1",101.27
"LH82/PHB47","COH1",129.04
"LH82/PHB47","COH1",94.29
"LH82/PHB47","COH1",88.52
"LH82/PHB47","NYH2",207.75
"LH82/PHB47","NYH2",140.52
"LH82/PHB47","ONH2",78.26
"LH82/PHB47","WIH2",198.501109
"LH82/PHB47","WIH1",176.123929
"LH82/PHB47","NYH1",159.89
"LH82/PHB47","NYH1",160.31
"LH82/PHB47","WIH1",232.8305934
"LH82/PHB47","IAH4",205.45
"LH82/PHB47","IAH4",175.14
"LH82/PHB47","ONH2",69.44
"LH82/PHB47","IAH2",189.31
"LH82/PHB47","MNH1",172.98
"LH82/PHB47","ONH1",162.5
"LH82/PHB47","IAH2",118.94
"LH82/PHB47","WIH2",186.1001665
"LH82/PHB47","ONH1",138.41
"LH82/PHB47","MNH1",143.52
"LH82/PHB47","MIH1",164.23
"LH82/PHB47","MIH1",177.63
"LH82/S8324","NYH1",126.46
"LH82/S8324","COH1",108.63
"LH82/S8324","COH1",158.47
"LH82/S8324","NYH2",192.21
"LH82/S8324","NYH1",146.58
"LH82/S8324","COH1",145.78
"LH82/S8324","COH1",90.79
"LH82/S8324","ONH2",59.35
"LH82/S8324","IAH4",169.23
"LH82/S8324","NYH2",152.87
"LH82/S8324","WIH2",163.5327692
"LH82/S8324","WIH1",211.6397396
"LH82/S8324","IAH2",168.43
"LH82/S8324","ONH2",69.19
"LH82/S8324","IAH2",162.35
"LH82/S8324","ONH1",190.58
"LH82/S8324","ONH1",163.94
"LH82/S8324","WIH1",183.9662688
"LH82/S8324","IAH4",176.16
"LH82/S8324","WIH2",173.0180237
"LH82/S8324","MIH1",157.37
"LH82/S8324","MNH1",157.43
"LH82/S8324","MNH1",124.41
"LH82/S8324","MIH1",181.33
"MBNIL B004/LH185","NYH3",132.35
"MBNIL B004/LH185","WIH2",200.825224
"MBNIL B004/LH185","MNH1",177.42
"MBNIL B004/LH185","NYH3",177.04
"MBNIL B004/LH185","ONH2",71.27
"MBNIL B004/LH185","ONH2",71.26
"MBNIL B004/LH185","WIH2",200.0526391
"MBNIL B004/LH185","MNH1",144.21
"MBNIL B004/LH185","ONH1",210.38
"MBNIL B004/LH185","ONH1",224.43
"MBNIL B004/PHZ51","MNH1",91.85
"MBNIL B004/PHZ51","MOH1",153.28
"MBNIL B004/PHZ51","NYH3",141.28
"MBNIL B004/PHZ51","MOH1",145.16
"MBNIL B004/PHZ51","IAH2",133.35
"MBNIL B004/PHZ51","IAH3",186.64
"MBNIL B004/PHZ51","IAH3",230.61
"MBNIL B004/PHZ51","NYH3",202.46
"MBNIL B004/PHZ51","WIH2",163.8897718
"MBNIL B004/PHZ51","ONH2",59.52
"MBNIL B004/PHZ51","IAH2",93.46
"MBNIL B004/PHZ51","ONH2",75.33
"MBNIL B004/PHZ51","WIH2",198.9598732
"MBNIL B004/PHZ51","IAH4",181.28
"MBNIL B004/PHZ51","ONH1",145.77
"MBNIL B004/PHZ51","ONH1",144.06
"MBNIL B004/PHZ51","IAH4",168.42
"MBNIL B004/PHZ51","MNH1",137.48
"MBNIL B015/3IIH6","MNH1",120.01
"MBNIL B015/3IIH6","MNH1",159.73
"MBNIL B015/3IIH6","MOH1",127.03
"MBNIL B015/3IIH6","MOH1",124.42
"MBNIL B015/3IIH6","NYH3",176.32
"MBNIL B015/3IIH6","NYH3",179.18
"MBNIL B015/3IIH6","WIH2",157.6341099
"MBNIL B015/3IIH6","IAH3",220.31
"MBNIL B015/3IIH6","WIH2",193.2977929
"MBNIL B015/3IIH6","IAH2",133.26
"MBNIL B015/3IIH6","ONH2",68.77
"MBNIL B015/3IIH6","IAH3",222.35
"MBNIL B015/3IIH6","IAH4",184.37
"MBNIL B015/3IIH6","IAH4",192.57
"MBNIL B015/3IIH6","ONH2",70.89
"MBNIL B015/3IIH6","IAH2",164.74
"MBNIL B015/3IIH6","ONH1",195.61
"MBNIL B015/3IIH6","ONH1",179.93
"MBNIL B015/LH185","NYH3",202.05
"MBNIL B015/LH185","NYH3",136.42
"MBNIL B015/LH185","ONH1",198.32
"MBNIL B015/LH185","WIH2",204.0566577
"MBNIL B015/LH185","WIH2",189.8389856
"MBNIL B015/LH185","MNH1",164.64
"MBNIL B015/LH185","ONH2",72.51
"MBNIL B015/LH185","ONH1",190.32
"MBNIL B015/LH185","MNH1",185.05
"MBNIL B015/LH185","ONH2",100.73
"MBNIL B015/PHZ51","MNH1",97.06
"MBNIL B015/PHZ51","NYH3",113.97
"MBNIL B015/PHZ51","MOH1",147.24
"MBNIL B015/PHZ51","MOH1",105.31
"MBNIL B015/PHZ51","NYH3",120.25
"MBNIL B015/PHZ51","IAH2",173.94
"MBNIL B015/PHZ51","WIH2",158.5730617
"MBNIL B015/PHZ51","IAH4",155.1
"MBNIL B015/PHZ51","IAH3",255.51
"MBNIL B015/PHZ51","IAH3",231.09
"MBNIL B015/PHZ51","ONH2",58.73
"MBNIL B015/PHZ51","ONH2",70.14
"MBNIL B015/PHZ51","WIH2",149.2082308
"MBNIL B015/PHZ51","IAH4",165.22
"MBNIL B015/PHZ51","ONH1",155.17
"MBNIL B015/PHZ51","ONH1",157.5
"MBNIL B015/PHZ51","IAH2",138.13
"MBNIL B015/PHZ51","MNH1",165.63
"MBNIL B040/3IIH6","IAH3",158.25
"MBNIL B040/3IIH6","MOH1",150.62
"MBNIL B040/3IIH6","MOH1",149.11
"MBNIL B040/3IIH6","NYH3",186.33
"MBNIL B040/3IIH6","IAH2",149.4
"MBNIL B040/3IIH6","IAH4",160.83
"MBNIL B040/3IIH6","NYH3",128.89
"MBNIL B040/3IIH6","ONH2",55.72
"MBNIL B040/3IIH6","IAH3",196.83
"MBNIL B040/3IIH6","IAH2",132.3
"MBNIL B040/3IIH6","WIH2",155.3412933
"MBNIL B040/3IIH6","WIH2",151.7276678
"MBNIL B040/3IIH6","MNH1",140.01
"MBNIL B040/3IIH6","ONH1",125.22
"MBNIL B040/3IIH6","ONH2",63.71
"MBNIL B040/3IIH6","MNH1",141.85
"MBNIL B040/3IIH6","IAH4",154.14
"MBNIL B040/3IIH6","ONH1",127.77
"MBNIL B040/PHZ51","MNH1",105.71
"MBNIL B040/PHZ51","NYH3",185.63
"MBNIL B040/PHZ51","MOH1",150.47
"MBNIL B040/PHZ51","MNH1",142.58
"MBNIL B040/PHZ51","MOH1",71.17
"MBNIL B040/PHZ51","IAH3",216.58
"MBNIL B040/PHZ51","NYH3",195.94
"MBNIL B040/PHZ51","IAH3",226.36
"MBNIL B040/PHZ51","IAH2",165.78
"MBNIL B040/PHZ51","WIH2",167.8901082
"MBNIL B040/PHZ51","IAH4",148.08
"MBNIL B040/PHZ51","IAH4",152.27
"MBNIL B040/PHZ51","ONH2",64.99
"MBNIL B040/PHZ51","IAH2",123.84
"MBNIL B040/PHZ51","ONH2",76.08
"MBNIL B040/PHZ51","WIH2",194.5124886
"MBNIL B040/PHZ51","ONH1",155.13
"MBNIL B040/PHZ51","ONH1",74.61
"MBNIL B043/3IIH6","MNH1",115.51
"MBNIL B043/3IIH6","ONH2",55.88
"MBNIL B043/3IIH6","IAH3",225.88
"MBNIL B043/3IIH6","MOH1",171.82
"MBNIL B043/3IIH6","MOH1",126.48
"MBNIL B043/3IIH6","IAH4",174.56
"MBNIL B043/3IIH6","NYH3",142.86
"MBNIL B043/3IIH6","IAH3",247.15
"MBNIL B043/3IIH6","WIH2",210.583377
"MBNIL B043/3IIH6","WIH2",187.7903635
"MBNIL B043/3IIH6","NYH3",177.24
"MBNIL B043/3IIH6","IAH4",166.88
"MBNIL B043/3IIH6","IAH2",147.31
"MBNIL B043/3IIH6","ONH1",213.12
"MBNIL B043/3IIH6","ONH1",189.74
"MBNIL B043/3IIH6","IAH2",106.96
"MBNIL B043/3IIH6","ONH2",82.39
"MBNIL B043/3IIH6","MNH1",139.17
"MBNIL B043/PHZ51","MNH1",65.22
"MBNIL B043/PHZ51","NYH3",190.01
"MBNIL B043/PHZ51","IAH2",175.37
"MBNIL B043/PHZ51","IAH3",218.51
"MBNIL B043/PHZ51","NYH3",160.11
"MBNIL B043/PHZ51","ONH1",199.09
"MBNIL B043/PHZ51","MOH1",178.28
"MBNIL B043/PHZ51","MOH1",158.18
"MBNIL B043/PHZ51","ONH1",148.15
"MBNIL B043/PHZ51","IAH3",202.14
"MBNIL B043/PHZ51","IAH2",137.26
"MBNIL B043/PHZ51","WIH2",185.2629763
"MBNIL B043/PHZ51","ONH2",54.37
"MBNIL B043/PHZ51","WIH2",170.3286213
"MBNIL B043/PHZ51","IAH4",165.06
"MBNIL B043/PHZ51","IAH4",169.77
"MBNIL B043/PHZ51","ONH2",72.21
"MBNIL B043/PHZ51","MNH1",169.16
"MBNIL B044/PHZ51","MNH1",110.11
"MBNIL B044/PHZ51","MNH1",167.8
"MBNIL B044/PHZ51","IAH2",146.18
"MBNIL B044/PHZ51","MOH1",147.13
"MBNIL B044/PHZ51","MOH1",71.41
"MBNIL B044/PHZ51","IAH3",233.78
"MBNIL B044/PHZ51","NYH3",173.63
"MBNIL B044/PHZ51","NYH3",149.12
"MBNIL B044/PHZ51","ONH2",73.69
"MBNIL B044/PHZ51","ONH2",47.94
"MBNIL B044/PHZ51","IAH4",189.25
"MBNIL B044/PHZ51","IAH4",179.73
"MBNIL B044/PHZ51","WIH2",208.2344074
"MBNIL B044/PHZ51","ONH1",136.38
"MBNIL B044/PHZ51","IAH3",253.45
"MBNIL B044/PHZ51","ONH1",177.53
"MBNIL B044/PHZ51","IAH2",146.06
"MBNIL B044/PHZ51","WIH2",122.3030769
"MBNIL B049/PHZ51","MNH1",117.95
"MBNIL B049/PHZ51","NYH3",107.8
"MBNIL B049/PHZ51","NYH3",NA
"MBNIL B049/PHZ51","MNH1",115.66
"MBNIL B049/PHZ51","ONH2",40.63
"MBNIL B049/PHZ51","MOH1",167.48
"MBNIL B049/PHZ51","MOH1",138.34
"MBNIL B049/PHZ51","IAH4",204.43
"MBNIL B049/PHZ51","IAH2",189.17
"MBNIL B049/PHZ51","WIH2",163.8968014
"MBNIL B049/PHZ51","WIH2",141.9253288
"MBNIL B049/PHZ51","IAH3",230.29
"MBNIL B049/PHZ51","IAH4",211.52
"MBNIL B049/PHZ51","ONH1",209.94
"MBNIL B049/PHZ51","ONH2",65.89
"MBNIL B049/PHZ51","IAH3",215.62
"MBNIL B049/PHZ51","ONH1",158.69
"MBNIL B049/PHZ51","IAH2",125.07
"MBNIL B055/3IIH6","NYH3",98.33
"MBNIL B055/3IIH6","NYH3",119.51
"MBNIL B055/3IIH6","WIH2",199.5916991
"MBNIL B055/3IIH6","MNH1",132.3
"MBNIL B055/3IIH6","WIH2",149.1690659
"MBNIL B055/3IIH6","ONH1",199.63
"MBNIL B055/3IIH6","ONH2",73.88
"MBNIL B055/3IIH6","ONH2",64.39
"MBNIL B055/3IIH6","ONH1",187.1
"MBNIL B055/3IIH6","MNH1",161.82
"MBNIL B055/LH185","MNH1",141.42
"MBNIL B055/LH185","MOH1",141.89
"MBNIL B055/LH185","MOH1",162.28
"MBNIL B055/LH185","WIH2",233.4173964
"MBNIL B055/LH185","MNH1",157.84
"MBNIL B055/LH185","IAH3",200.06
"MBNIL B055/LH185","ONH2",68.91
"MBNIL B055/LH185","NYH3",181.68
"MBNIL B055/LH185","NYH3",179.18
"MBNIL B055/LH185","IAH4",190.72
"MBNIL B055/LH185","ONH2",86.82
"MBNIL B055/LH185","IAH4",82.49
"MBNIL B055/LH185","IAH3",241.03
"MBNIL B055/LH185","IAH2",131.49
"MBNIL B055/LH185","IAH2",116.22
"MBNIL B055/LH185","ONH1",160.7
"MBNIL B055/LH185","ONH1",210.84
"MBNIL B055/LH185","WIH2",164.2440964
"MBNIL B055/PHZ51","MNH1",109.35
"MBNIL B055/PHZ51","MNH1",152.63
"MBNIL B055/PHZ51","MOH1",143.65
"MBNIL B055/PHZ51","MOH1",108.18
"MBNIL B055/PHZ51","IAH3",249.27
"MBNIL B055/PHZ51","IAH2",164.55
"MBNIL B055/PHZ51","NYH3",139.83
"MBNIL B055/PHZ51","NYH3",91.7
"MBNIL B055/PHZ51","IAH2",97.57
"MBNIL B055/PHZ51","IAH3",221.8
"MBNIL B055/PHZ51","ONH2",57.64
"MBNIL B055/PHZ51","IAH4",155.05
"MBNIL B055/PHZ51","ONH2",80.16
"MBNIL B055/PHZ51","ONH1",205.6
"MBNIL B055/PHZ51","WIH2",186.409552
"MBNIL B055/PHZ51","ONH1",172.39
"MBNIL B055/PHZ51","IAH4",170.37
"MBNIL B055/PHZ51","WIH2",139.7575385
"MBNIL B057/3IIH6","NYH3",134.87
"MBNIL B057/3IIH6","WIH2",111.9784565
"MBNIL B057/3IIH6","NYH3",152.81
"MBNIL B057/3IIH6","MNH1",141.62
"MBNIL B057/3IIH6","ONH2",73.85
"MBNIL B057/3IIH6","ONH2",86.09
"MBNIL B057/3IIH6","WIH2",191.1068216
"MBNIL B057/3IIH6","ONH1",197.86
"MBNIL B057/3IIH6","ONH1",165.6
"MBNIL B057/3IIH6","MNH1",151.24
"MBNIL B057/PHZ51","MOH1",152.09
"MBNIL B057/PHZ51","MOH1",139.96
"MBNIL B057/PHZ51","NYH3",83.09
"MBNIL B057/PHZ51","IAH2",125.31
"MBNIL B057/PHZ51","MNH1",120.81
"MBNIL B057/PHZ51","IAH2",93.63
"MBNIL B057/PHZ51","ONH2",71.88
"MBNIL B057/PHZ51","NYH3",NA
"MBNIL B057/PHZ51","MNH1",142.82
"MBNIL B057/PHZ51","ONH2",55.99
"MBNIL B057/PHZ51","IAH3",238.2
"MBNIL B057/PHZ51","IAH3",250.32
"MBNIL B057/PHZ51","IAH4",191.04
"MBNIL B057/PHZ51","ONH1",169.43
"MBNIL B057/PHZ51","WIH2",176.5816889
"MBNIL B057/PHZ51","ONH1",126.32
"MBNIL B057/PHZ51","IAH4",171.53
"MBNIL B057/PHZ51","WIH2",159.1247168
"MBNIL B065/3IIH6","IAH2",131.38
"MBNIL B065/3IIH6","IAH3",184.74
"MBNIL B065/3IIH6","NYH3",159.53
"MBNIL B065/3IIH6","NYH3",162.04
"MBNIL B065/3IIH6","MOH1",115.4
"MBNIL B065/3IIH6","MOH1",98.4
"MBNIL B065/3IIH6","IAH3",210.67
"MBNIL B065/3IIH6","ONH1",190.8
"MBNIL B065/3IIH6","IAH4",202.6
"MBNIL B065/3IIH6","ONH2",64.29
"MBNIL B065/3IIH6","ONH2",72.66
"MBNIL B065/3IIH6","IAH2",183.62
"MBNIL B065/3IIH6","IAH4",195.07
"MBNIL B065/3IIH6","MNH1",165.12
"MBNIL B065/3IIH6","WIH2",173.1562722
"MBNIL B065/3IIH6","MNH1",181.33
"MBNIL B065/3IIH6","WIH2",146.6699645
"MBNIL B065/3IIH6","ONH1",208.83
"MBNIL B065/PHZ51","NYH3",138.42
"MBNIL B065/PHZ51","MNH1",87.11
"MBNIL B065/PHZ51","IAH4",171.81
"MBNIL B065/PHZ51","MOH1",162.52
"MBNIL B065/PHZ51","MOH1",153.19
"MBNIL B065/PHZ51","IAH3",209.96
"MBNIL B065/PHZ51","IAH4",183.89
"MBNIL B065/PHZ51","NYH3",159.97
"MBNIL B065/PHZ51","IAH3",247.5
"MBNIL B065/PHZ51","IAH2",112.06
"MBNIL B065/PHZ51","IAH2",205.24
"MBNIL B065/PHZ51","ONH1",159.77
"MBNIL B065/PHZ51","MNH1",140.98
"MBNIL B065/PHZ51","ONH2",77.52
"MBNIL B065/PHZ51","ONH2",69.32
"MBNIL B065/PHZ51","WIH2",130.8374125
"MBNIL B065/PHZ51","ONH1",189.24
"MBNIL B065/PHZ51","WIH2",156.3212511
"MBNIL B078/3IIH6","ONH2",53.58
"MBNIL B078/3IIH6","IAH3",213.43
"MBNIL B078/3IIH6","MOH1",165.35
"MBNIL B078/3IIH6","WIH2",147.9790575
"MBNIL B078/3IIH6","MOH1",139.34
"MBNIL B078/3IIH6","NYH3",124.84
"MBNIL B078/3IIH6","IAH3",216.27
"MBNIL B078/3IIH6","ONH2",80.22
"MBNIL B078/3IIH6","IAH4",180.05
"MBNIL B078/3IIH6","IAH2",85.81
"MBNIL B078/3IIH6","NYH3",NA
"MBNIL B078/3IIH6","ONH1",198.68
"MBNIL B078/3IIH6","MNH1",118.26
"MBNIL B078/3IIH6","WIH2",182.7711555
"MBNIL B078/3IIH6","IAH4",160.29
"MBNIL B078/3IIH6","IAH2",152.53
"MBNIL B078/3IIH6","MNH1",172.64
"MBNIL B078/3IIH6","ONH1",160.75
"MBNIL B078/PHZ51","MNH1",117.58
"MBNIL B078/PHZ51","IAH3",201.34
"MBNIL B078/PHZ51","NYH3",148.45
"MBNIL B078/PHZ51","MOH1",145.96
"MBNIL B078/PHZ51","MOH1",128.81
"MBNIL B078/PHZ51","IAH4",168.87
"MBNIL B078/PHZ51","IAH2",99.75
"MBNIL B078/PHZ51","MNH1",150.08
"MBNIL B078/PHZ51","IAH3",244.56
"MBNIL B078/PHZ51","WIH2",159.6554505
"MBNIL B078/PHZ51","NYH3",71.74
"MBNIL B078/PHZ51","ONH2",63.27
"MBNIL B078/PHZ51","WIH2",148.3537177
"MBNIL B078/PHZ51","ONH1",131.42
"MBNIL B078/PHZ51","ONH2",57.35
"MBNIL B078/PHZ51","IAH4",169.44
"MBNIL B078/PHZ51","IAH2",151.21
"MBNIL B078/PHZ51","ONH1",103.34
"MBNIL B102/3IIH6","NYH3",144.03
"MBNIL B102/3IIH6","WIH2",201.6572257
"MBNIL B102/3IIH6","NYH3",125.08
"MBNIL B102/3IIH6","ONH2",77.23
"MBNIL B102/3IIH6","ONH2",69.79
"MBNIL B102/3IIH6","WIH2",126.2895216
